date,adresse,commune,insee,cote_archives,longitude,latitude
1962,18 impasse du Champ-de-la-Justice,Rennes,35238,746W,-1.708044,48.110406
1958,20 impasse du Champ-de-la-Justice,Rennes,35238,746W,-1.708143,48.110566
1955,24 impasse du Champ-de-la-Justice,Rennes,35238,746W,-1.70821,48.11071
1956,2 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672203,48.098916
1969,3 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672516,48.098839
1969,5 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672634,48.09884
1969,9 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672871,48.098839
1955,10 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.6729,48.098891
1956,10 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.6729,48.098891
1963,12 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673091,48.09889
1969,13 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673118,48.098839
1969,13 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673118,48.098839
1961,17 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673342,48.098838
1934,18 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673465,48.098891
1970,19 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673464,48.098837
1939,23 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673693,48.098733
1954,25 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673713,48.098866
1964,25 impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.673713,48.098866
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1924,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1908,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1912,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
sans date,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1908,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
sans date,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1908,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1909,impasse du Champ-de-la-Vigne,Rennes,35238,746W,-1.672967,48.098857
1932,rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1931,rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1938,1 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675953,48.09703
1938,3 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675958,48.096973
1954,4bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676038,48.09675
1931,5 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675934,48.096854
1931,6 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676042,48.096657
1935,6 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676042,48.096657
1941,7 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675953,48.096774
1931,9 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675934,48.096649
1950,14 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676044,48.096235
1936,16 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676039,48.096124
1932,18 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676036,48.09601
1950,20 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676031,48.095936
1950,20bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676024,48.095856
1932,21 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67591,48.095967
1954,22 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676023,48.095798
1933,23 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675907,48.095894
1932,25 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675899,48.095735
1936,26 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676013,48.095598
1937,26bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676009,48.09569
1936,28 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676004,48.095397
1932,28 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676004,48.095397
1949,29 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675598,48.095545
1932,30 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676002,48.095309
1954,30 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676002,48.095309
1934,31 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675883,48.095406
1932,32 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675998,48.095216
1935,32 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675998,48.095216
1932,33 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675878,48.095189
1933,34 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675993,48.095131
1932,35 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675871,48.095107
1932,36 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675987,48.095032
1931,37 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675869,48.09499
1933,38 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675985,48.094945
1951,38 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675985,48.094945
1954,rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1951,rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1951,38bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675982,48.094866
1931,39 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675862,48.094902
1932,40 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675979,48.094809
1932,41 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675861,48.09481
1932,42 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675975,48.0947
1949,43 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1951,44 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675963,48.09444
1932,45 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675843,48.094376
1933,46 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675961,48.094257
1950,46 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675961,48.094257
1934,48 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67596,48.094117
1934,48 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67596,48.094117
1932,49 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675833,48.094175
1932,51 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1937,51 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1960,2bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676042,48.096888
1959,6 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676042,48.096657
1964,8 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676053,48.096518
1963,10 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676053,48.096432
1971,19 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675911,48.096091
1969,24 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676018,48.095692
1969,26 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676013,48.095598
1967,26bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676009,48.09569
1968,26bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676009,48.09569
1959,27 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1955,29 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675598,48.095545
1955,29bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675554,48.095489
1959,30 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.676002,48.095309
1960,31 et 33 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675878,48.095189
1971,31 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675883,48.095406
1963,31bis rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675872,48.095298
1961,34 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675993,48.095131
1963,34 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675993,48.095131
1966,39 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675862,48.094902
1960,42 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675975,48.0947
1968,square de Champagne,Rennes,35238,746W,-1.709727,48.120056
1960,43 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67595,48.095667
1971,45 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.675843,48.094376
1956,48 rue du Champ-de-l'Orme,Rennes,35238,746W,-1.67596,48.094117
1955,4 esplanade du Champ-de-Mars,Rennes,35238,746W,-1.6751,48.104524
1954,20 esplanade du Champ-de-Mars,Rennes,35238,746W,-1.674882,48.104576
1954,rue du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
1966,rue du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
1962,3 rue du Champ-Jacquet,Rennes,35238,746W,-1.680345,48.112658
1950,5 rue du Champ-Jacquet,Rennes,35238,746W,-1.680564,48.112807
1953,10 rue du Champ-Jacquet,Rennes,35238,746W,-1.680006,48.112882
1969,11 rue du Champ-Jacquet,Rennes,35238,746W,-1.680347,48.113055
1954,13 rue du Champ-Jacquet,Rennes,35238,746W,-1.680296,48.113087
1962,14 rue du Champ-Jacquet,Rennes,35238,746W,-1.680044,48.113244
1968,14 rue du Champ-Jacquet,Rennes,35238,746W,-1.680044,48.113244
1953,16 rue du Champ-Jacquet,Rennes,35238,746W,-1.679858,48.113483
1965,17 rue du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
1960,18 rue du Champ-Jacquet,Rennes,35238,746W,-1.679857,48.11347
1971,21 rue du Champ-Jacquet,Rennes,35238,746W,-1.680073,48.113349
1929,23-25 rue du Champ-Jacquet,Rennes,35238,746W,-1.679968,48.113509
1927,23 rue du Champ-Jacquet,Rennes,35238,746W,-1.679911,48.113563
1927,23 rue du Champ-Jacquet,Rennes,35238,746W,-1.679911,48.113563
1927,23 rue du Champ-Jacquet,Rennes,35238,746W,-1.679911,48.113563
1934,27 rue du Champ-Jacquet,Rennes,35238,746W,-1.679838,48.113581
1961,29 rue du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
sans date,place du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
sans date,rue du Champ-Jacquet,Rennes,35238,746W,-1.68009,48.113145
1935,2 rue Champion-de-Cicé,Rennes,35238,746W,-1.699965,48.103705
1934,2 rue Champion-de-Cicé,Rennes,35238,746W,-1.699965,48.103705
1940,2bis rue Champion-de-Cicé,Rennes,35238,746W,-1.70005,48.10368
1930,5 rue Champion-de-Cicé,Rennes,35238,746W,-1.700325,48.103508
1940,6 rue Champion-de-Cicé,Rennes,35238,746W,-1.700426,48.103578
sans date,6 rue Champion-de-Cicé,Rennes,35238,746W,-1.700426,48.103578
1927,6 rue Champion-de-Cicé,Rennes,35238,746W,-1.700426,48.103578
1936,7 rue Champion-de-Cicé,Rennes,35238,746W,-1.700527,48.103452
1937,7 rue Champion-de-Cicé,Rennes,35238,746W,-1.700527,48.103452
1949,8 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1928,8A rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1934,9 rue Champion-de-Cicé,Rennes,35238,746W,-1.70067,48.103412
1954,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1924,11 rue Champion-de-Cicé,Rennes,35238,746W,-1.700948,48.103334
1930,12 rue Champion-de-Cicé,Rennes,35238,746W,-1.700993,48.103454
1931,13 rue Champion-de-Cicé,Rennes,35238,746W,-1.701069,48.103301
1934,15 rue Champion-de-Cicé,Rennes,35238,746W,-1.701264,48.103272
1932,16 rue Champion-de-Cicé,Rennes,35238,746W,-1.70146,48.103294
sans date,18 rue Champion-de-Cicé,Rennes,35238,746W,-1.701569,48.103261
1933,20 rue Champion-de-Cicé,Rennes,35238,746W,-1.70166,48.103237
1935,20 rue Champion-de-Cicé,Rennes,35238,746W,-1.70166,48.103237
1930,22 rue Champion-de-Cicé,Rennes,35238,746W,-1.70179,48.103202
1952,31 rue Champion-de-Cicé,Rennes,35238,746W,-1.702453,48.102916
1953,32 rue Champion-de-Cicé,Rennes,35238,746W,-1.702527,48.103001
1936,33 rue Champion-de-Cicé,Rennes,35238,746W,-1.702616,48.102872
1950,33 rue Champion-de-Cicé,Rennes,35238,746W,-1.702616,48.102872
1952,37 rue Champion-de-Cicé,Rennes,35238,746W,-1.702817,48.102817
1936,38 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1951,38 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1947,43 rue Champion-de-Cicé,Rennes,35238,746W,-1.703218,48.102705
1937,43 rue Champion-de-Cicé,Rennes,35238,746W,-1.703218,48.102705
1947,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1942,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1935,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
sans date,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1953,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1935,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
sans date,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1958,3 rue Champion-de-Cicé,Rennes,35238,746W,-1.700158,48.103553
1955,8 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1955,8 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1957,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1954,12 rue Champion-de-Cicé,Rennes,35238,746W,-1.700993,48.103454
1956,14 rue Champion-de-Cicé,Rennes,35238,746W,-1.70133,48.103327
1957,21 rue Champion-de-Cicé,Rennes,35238,746W,-1.701618,48.10315
1958,21 rue Champion-de-Cicé,Rennes,35238,746W,-1.701618,48.10315
1957,27 rue Champion-de-Cicé,Rennes,35238,746W,-1.702074,48.103132
1955,40 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1956,42 rue Champion-de-Cicé,Rennes,35238,746W,-1.703291,48.102779
1957,43 rue Champion-de-Cicé,Rennes,35238,746W,-1.703218,48.102705
1956,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1957,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1968,rue de chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1959,1 rue Champion-de-Cicé,Rennes,35238,746W,-1.699895,48.103626
1968,2 rue Champion-de-Cicé,Rennes,35238,746W,-1.699965,48.103705
1969,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1970,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1962,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1959,10 rue Champion-de-Cicé,Rennes,35238,746W,-1.700829,48.103463
1963,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1968,11 rue Champion-de-Cicé,Rennes,35238,746W,-1.700948,48.103334
1968,14 rue Champion-de-Cicé,Rennes,35238,746W,-1.70133,48.103327
1959,17 rue Champion-de-Cicé,Rennes,35238,746W,-1.701349,48.103224
1968,18 rue Champion-de-Cicé,Rennes,35238,746W,-1.701569,48.103261
1965,21bis rue Champion-de-Cicé,Rennes,35238,746W,-1.701714,48.103126
1966,31 rue Champion-de-Cicé,Rennes,35238,746W,-1.702453,48.102916
1966,37 rue Champion-de-Cicé,Rennes,35238,746W,-1.702817,48.102817
1967,38 rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1965,39 rue Champion-de-Cicé,Rennes,35238,746W,-1.70297,48.102774
1962,41 rue Champion-de-Cicé,Rennes,35238,746W,-1.703114,48.102734
1969,42 rue Champion-de-Cicé,Rennes,35238,746W,-1.703291,48.102779
1964,43 rue Champion-de-Cicé,Rennes,35238,746W,-1.703218,48.102705
1966,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1965,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1958,rue Champion-de-Cicé,Rennes,35238,746W,-1.704319,48.102578
1968,Rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1959,rue Charles-Géniaux,Rennes,35238,746W,-1.711765,48.110833
1969,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1969,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1969,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1969,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1969,rue Auguste Pavie,Rennes,35238,746W,-1.63965,48.104358
1969,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1968,rue de Chateaugiron,Rennes,35238,746W,-1.649011,48.099656
1962,2 rue du Chapitre,Rennes,35238,746W,-1.6815,48.110968
1964,2 rue du Chapitre,Rennes,35238,746W,-1.6815,48.110968
1967,5 rue du Chapitre,Rennes,35238,746W,-1.682161,48.111059
1968,5 rue du Chapitre,Rennes,35238,746W,-1.682161,48.111059
1971,7 rue du Chapitre,Rennes,35238,746W,-1.682258,48.111061
1930,9 rue du Chapitre,Rennes,35238,746W,-1.68235,48.111046
1957,9 rue du Chapitre,Rennes,35238,746W,-1.68235,48.111046
1959,9 rue du Chapitre,Rennes,35238,746W,-1.68235,48.111046
1968,9 rue du Chapitre,Rennes,35238,746W,-1.68235,48.111046
1959,11 rue du Chapitre,Rennes,35238,746W,-1.68246,48.111056
1965,11 rue du Chapitre,Rennes,35238,746W,-1.68246,48.111056
1951,14 rue du Chapitre,Rennes,35238,746W,-1.682697,48.111092
1924,17 rue du Chapitre,Rennes,35238,746W,-1.682787,48.111082
1969,19 rue du Chapitre,Rennes,35238,746W,-1.682882,48.111091
1950,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1953,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1951,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1946,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1959,rue Charles-Géniaux,Rennes,35238,746W,-1.711765,48.110833
1957,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1949,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1952,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1962,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1949,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1950,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1948,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1953,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1952,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1951,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1957,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1947,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1956,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1945,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1945,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1963,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1962,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1963,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1962,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1950,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1966,3 avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1968,3 avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1970,3 avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1967,17 avenue Chardonnet,Rennes,35238,746W,-1.644627,48.107435
1964,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1965,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1967,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1964,avenue Chardonnet,Rennes,35238,746W,-1.643372,48.107512
1955,rue Charles-Géniaux,Rennes,35238,746W,-1.711765,48.110833
1958,rue Charles-Géniaux,Rennes,35238,746W,-1.711765,48.110833
1930,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1932,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1932,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1935,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1936,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1936,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1937,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1937,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1938,20 rue Charles-Laurent,Rennes,35238,746W,-1.683312,48.123684
1940,17 rue Charles-Laurent,Rennes,35238,746W,-1.683863,48.123552
1940,24 rue Charles-Laurent,Rennes,35238,746W,-1.683554,48.123665
1931,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1949,13 rue Charles-Laurent,Rennes,35238,746W,-1.683172,48.123607
1951,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1952,11 rue Charles-Laurent,Rennes,35238,746W,-1.68303,48.123619
1953,rue Charles-Laurent,Rennes,35238,746W,-1.683026,48.12367
1955,12 rue Charles-Laurent,Rennes,35238,746W,-1.682871,48.123737
1954,22 rue Charles-Laurent,Rennes,35238,746W,-1.683445,48.123673
1959,3 rue Charles-Laurent,Rennes,35238,746W,-1.68224,48.12368
1958,7 rue Charles-Laurent,Rennes,35238,746W,-1.682793,48.123637
1963,10 rue Charles-Laurent,Rennes,35238,746W,-1.682697,48.123749
1965,7 rue Charles-Laurent,Rennes,35238,746W,-1.682793,48.123637
1970,18 rue Charles-Laurent,Rennes,35238,746W,-1.683219,48.123711
1970,26 rue Charles-Laurent,Rennes,35238,746W,-1.683698,48.123655
1971,18 rue Charles-Laurent,Rennes,35238,746W,-1.683219,48.123711
sans date,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1925,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1930,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1930,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1930,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1930,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1936,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1937,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
1937,rue Charles-Le-Goffic,Rennes,35238,746W,-1.657085,48.118077
