id,teleicare_id,numero_declaration_teleicare,article_procedure,decision,date_decision,date_retrait,nom_commercial,marque,gamme,responsable_mise_sur_marche,adresse_responsable_mise_sur_marche,siret_responsable_mise_sur_marche,vat_responsable_mise_sur_marche,forme_galenique,dose_journaliere,mode_emploi,mises_en_garde,objectif_effet,aromes,facteurs_risques,populations_cibles,plantes,ingredients_inactifs,micro_organismes,additifs,nutriments,autres_ingredients_actifs,substances
357406,,,Article 15,Autorisée,2026-03-19T07:00:04.126692+01:00,,ARTICULATIONS,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,prendre 1 à 2 gélules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé en cas d'ulcère gastro-duodénal ou de trouble biliaires (calculs biliaires). Déconseillé en cas d'insuffisance cardiaque ou rénale oedemateuse. Déconseillé en cas d'hypersensibilité aux salicylés (aspirine). Déconseillé en cas de traitement anticoagulant. En cas de traitement médicamenteux, demander conseil à un professionnel de santé.","[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Allergie aux dérivés salicylés"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Problèmes de foie"", ""Sous anticoagulants"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Centella asiatica (L.) Urb."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}, {""nom"": ""Ribes nigrum L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Salix alba L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}, {""nom"": ""Filipendula ulmaria (L.) Maxim."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 720.0, ""unite"": ""mg""}, {""nom"": ""Harpagophytum procumbens"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
357392,,,Article 15,Autorisée,2026-03-19T07:00:03.658710+01:00,,EPILOBE+,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,prendre 1 à 2 gelules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé en cas d'ulcere gastroduodénal, de troubles cardiaques ou d'hyperthyroidie. Déconseillé en cas de traitement antidiabétique ou anticoagulant.","[""Système urinaire""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Sous anticoagulants"", ""Sous antidiabétiques"", ""Sous traitement pour la thyroïde"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Epilobium angustifolium L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 540.0, ""unite"": ""mg""}, {""nom"": ""Schisandra chinensis (Turcz.) Baill."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}, {""nom"": ""Paullinia cupana Kunth"", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 270.0, ""unite"": ""mg""}, {""nom"": ""Panax ginseng C.A.Mey."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Zingiber officinale Roscoe"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}, {""nom"": ""Lepidium meyenii Walp."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 270.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
357381,,,Article 15,Autorisée,2026-03-19T07:00:02.921666+01:00,,MINCEUR,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,prendre 1 à 2 gélules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes et allaitantes. Déconseillé en cas d'ulcere gastro-duodénal, de troubles cardiaques ou d'hyperthyroidie.","[""Minceur / Brûleur"", ""Minceur / Modérateur d'appétit""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Sous traitement pour la thyroïde"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Opuntia ficus-indica (L.) Mill."", ""partie"": ""Raquette"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Hibiscus sabdariffa L."", ""partie"": ""Fleur"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Coffea arabica L."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}, {""nom"": ""Paullinia cupana Kunth"", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Vitis vinifera L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Carica papaya L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
357367,,,Article 15,Autorisée,2026-03-19T07:00:02.165327+01:00,,EQUILIBRE HORMONAL,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,prendre 1 à 2 gélules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé en cas de cancer hormono-dépendant ( ou d'antécedents personnels ou familiaux de tels cancers), de tumeur hypophysaire à prolactine ou d'antécédentsde troubles hypophysaires. Déconseillé chez les personnes sous traitement anticoagulant et en cas d'allergie croisée connue, en particulier aux plantes de la famille des Asteraceae.","[""Système urinaire""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Antécédent de cancer du sein"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Alchemilla vulgaris L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Lepidium meyenii Walp."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 450.0, ""unite"": ""mg""}, {""nom"": ""Schisandra chinensis (Turcz.) Baill."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Achillea millefolium L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 540.0, ""unite"": ""mg""}, {""nom"": ""Vitex agnus-castus L."", ""partie"": ""Fruit"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 90.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
353542,,,Article 15,Autorisée,2026-02-06T07:00:52.173268+01:00,,TRANSIT DIFFICILE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,prendre 1 à 2 gélules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire. Déconseillé en cas d’insuffisance cardiaque ou rénale oedèmateuses. Déconseillé en cas d’allergie croisée connue, en particulier aux plantes de la famille des Asteraceae.","[""Transit""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Problèmes de foie"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Hommes et femmes de 18 ans et plus""]","[{""nom"": ""Rosmarinus officinalis L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Plantago arenaria Waldst. & Kit."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Althaea officinalis L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Fraxinus excelsior L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Cynara scolymus L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
325684,84134.0,2022-4-1049,Article 15,Retiré du marché,,2026-01-02,RELAX MAX,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,2 gélules,"Prendre 1 gélule environ 30 minutes avant les repas, le matin et le midi avec un grand verre d'eau",,"[""Humeur"", ""Système nerveux""]",,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],"[{""nom"": ""Sedum roseum (L.) Scop."", ""partie"": ""Racine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]",[],[],"[""E464""]","[""Oxyde de magnésium""]","[""Tryptophane""]",[]
325683,84158.0,2022-4-1076,Article 16,Retiré du marché,,2026-01-02,DÉTOX-MOI,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Flacon,20 ml,Diluer 20 ml dans un verre d’eau et consommer cette préparation de préférence le matin au petit déj.,,"[""Détoxifiant / Draineur""]",Citron,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],"[{""nom"": ""Cynara scolymus L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 125.0, ""unite"": ""mg""}, {""nom"": ""Chlorella vulgaris Beijerinck"", ""partie"": ""Plante entière"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 200.0, ""unite"": ""mg""}, {""nom"": ""Desmodium adscendens (Sw.) DC."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 6000.0, ""unite"": ""mg""}, {""nom"": ""Taraxacum campylodes G.E.Haglund"", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 5000.0, ""unite"": ""mg""}]","[""Eau potable""]",[],"[""E422"", ""E330"", ""E202""]",[],[],[]
325682,84161.0,2022-4-1079,Article 15,Retiré du marché,,2026-01-02,DÉGONFLE-MOI,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,4 gélules,Prendre 2 gélules avec un verre d'eau le matin et le midi avant les repas.,,"[""Digestion"", ""Transit""]",,"[""Enfants (moins de 12 ans)""]",[],"[{""nom"": ""Foeniculum vulgare Mill."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1120.0, ""unite"": ""mg""}, {""nom"": ""Foeniculum vulgare Mill."", ""partie"": ""Fruit"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 60.0, ""unite"": ""mg""}]",[],"[{""genre"": ""Lactococcus"", ""espece"": ""Lactis"", ""souche"": ""MA 11"", ""quantité_par_djr"": 3000000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Casei"", ""souche"": ""BGP 93"", ""quantité_par_djr"": 800000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Rhamnosus"", ""souche"": ""SP 1"", ""quantité_par_djr"": 640000000.0, ""inactive"": false}, {""genre"": ""Bifidobacterium"", ""espece"": ""Longum"", ""souche"": ""SP 54"", ""quantité_par_djr"": 150000000.0, ""inactive"": false}]","[""E464""]",[],[],[]
325681,84179.0,2022-4-1102,Article 16,Retiré du marché,,2026-01-02,DRAINE-MOI,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Flacon,30 ml,"Diluer 15 ml dans 1 verre d'eau, à renouveler 2 fois par jour, avant les principaux repas",,"[""Détoxifiant / Draineur""]",Thé-pêche,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Femmes enceintes""]",[],"[{""nom"": ""Carica papaya L."", ""partie"": ""Fruit"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Cynara cardunculus L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Foeniculum vulgare Mill."", ""partie"": ""Racine"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}, {""nom"": ""Fraxinus excelsior L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Fumaria officinalis L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Hamamelis virginiana L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Melilotus officinalis (L.) Pall."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Orthosiphon aristatus (Blume) Miq."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 1625.0, ""unite"": ""mg""}, {""nom"": ""Rosmarinus officinalis L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}, {""nom"": ""Taraxacum campylodes G.E.Haglund"", ""partie"": ""Racine"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 145.0, ""unite"": ""mg""}]","[""Eau potable""]",[],"[""E422"", ""E330"", ""E202""]",[],[],[]
325679,84184.0,2022-4-1108,Article 15,Retiré du marché,,2026-01-02,FAIS-MOI FONDRE,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,2 gélules par jour,"Prendre 1 gélule le matin et 1 gélule le midi au milieu des repas, avec un verre d'eau.","Complément alimentaireContient de la caféine (40 mg par dose journalière recommandée de 2 gélules).Ne pas utiliser chez les enfants, les adolescents, les femmes enceintes ou allaitantes.","[""Minceur / Brûleur""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)""]",[],"[{""nom"": ""Citrus maxima (Burm.) Merr."", ""partie"": ""Fruit"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 270.0, ""unite"": ""mg""}, {""nom"": ""Citrus paradisi Macfad."", ""partie"": ""Fruit"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 135.0, ""unite"": ""mg""}, {""nom"": ""Citrus sinensis (L.) Osbeck"", ""partie"": ""Fruit"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 135.0, ""unite"": ""mg""}, {""nom"": ""Paullinia cupana Kunth"", ""partie"": ""Graine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 250.0, ""unite"": ""mg""}]",[],[],"[""E464""]",[],[],[]
325678,84199.0,2022-4-1124,Article 15,Retiré du marché,,2026-01-02,BOOSTE-MOI,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,2 gélules,Prendre 2 gélules le matin avec un verre d'eau,,"[""Autre : ""]",,[],[],[],[],[],"[""E464""]","[""Acide L-ascorbique"", ""Gluconate ferreux"", ""Oxyde de magnésium"", ""Nicotinamide"", ""D-pantothénate de calcium"", ""Gluconate de cuivre"", ""Sulfate de manganèse"", ""Chlorhydrate de pyridoxine"", ""Riboflavine"", ""Chlorhydrate de thiamine"", ""Acide ptéroylmonoglutamique"", ""D-biotine"", ""Cyanocobalamine"", ""Sels calciques de l'acide orthophosphorique""]",[],[]
325685,84125.0,2022-4-1037,Article 15,Retiré du marché,,2026-01-02,SILENCE ÇA POUSSE,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,2 gélules,Prendre 2 gélules par jour avec un verre d'eau au cours d'un repas.,,"[""Cheveux et ongles""]",,[],[],"[{""nom"": ""Eruca vesicaria L. Cav."", ""partie"": ""Feuille"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 100.0, ""unite"": ""mg""}, {""nom"": ""Vaccinium myrtillus L."", ""partie"": ""Baie"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 10.0, ""unite"": ""mg""}, {""nom"": ""Equisetum arvense L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 45.0, ""unite"": ""mg""}]",[],[],"[""E464""]","[""Levure enrichie en sélénium"", ""Acide ptéroylmonoglutamique"", ""D-biotine""]","[""Lysine"", ""Arginine""]",[]
325680,84181.0,2022-4-1105,Article 15,Retiré du marché,,2026-01-02,AU PAYS DES RÊVES,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,2 gélules,Prendre 2 gélules avec un verre d'eau environ 30 minutes avant le coucher.,,"[""Sommeil""]",,"[""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Femmes enceintes""]",[],"[{""nom"": ""Crataegus laevigata (Poir.) DC."", ""partie"": ""Sommités fleuries"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 560.0, ""unite"": ""mg""}, {""nom"": ""Eschscholzia californica Cham."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 50.0, ""unite"": ""mg""}, {""nom"": ""Papaver rhoeas L."", ""partie"": ""Fleur"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 150.0, ""unite"": ""mg""}]",[],[],"[""E464""]",[],"[""Mélatonine""]",[]
325686,84067.0,2022-4-969,Article 15,Retiré du marché,,2026-01-02,COMME UN NUAGE,ITSMY,Nutrico,ITSMY,"{'code_postal': '35700', 'pays': 'FR'}",90199301400017,,Gélule,3 gélules,"Prendre 1 gélule le matin et 2 gélules le  soir avec un verre d’eau, au cours des repas",L’emploi chez les femmes enceintes est déconseillé. L’emploi aux personnes sous traitement anticoagulant est déconseillé.,"[""Circulation sanguine et lymphatique""]",,"[""Femmes enceintes"", ""Sous anticoagulants""]",[],"[{""nom"": ""Aesculus hippocastanum L."", ""partie"": ""Graine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 360.0, ""unite"": ""mg""}, {""nom"": ""Melilotus officinalis (L.) Pall."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 240.0, ""unite"": ""mg""}, {""nom"": ""Ruscus aculeatus L."", ""partie"": ""Racine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]",[],[],"[""E464""]",[],[],[]
350414,,,Article 15,Autorisée,2026-01-02T07:00:04.991604+01:00,,KONJAC,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,9 gelules par jour,prendre 3 gelules 3 fois par jour,Produit réservé à l'adulte. Ne pas dépasser la dose journalière recommandée. Prendre à distance d'un médicament ou d'un complément nutritionnel. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d'un mode de vie sain. Ne pas laisser à la portée des jeunes enfants,"[""Minceur / Modérateur d'appétit""]",,"[""Adolescents (moins de 18 ans)"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Amorphophallus konjac K.Koch"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 2880.0, ""unite"": ""mg""}]",[],[],[],[],[],[]
349419,,,Article 15,Autorisée,2025-12-29T07:00:37.886034+01:00,,PAMPLEMOUSSE extrait de pépin,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Capsule,3 à 6 par jour,prendre 1 à 2. capsules 3 fois par jour,,[],,[],"[""Population générale""]","[{""nom"": ""Citrus maxima (Burm.) Merr."", ""partie"": ""Pépin"", ""preparation"": ""Macérât huileux"", ""quantité_par_djr"": 3000.0, ""unite"": ""mg""}]","[""eau"", ""Gélatine marine"", ""huile d'olive""]",[],"[""E422""]",[],[],[]
