EPCI,Commune,Numéro d'immatriculation,Type de syndic : bénévole / professionnel / non connu,Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif),Siret représentant légal (si existe),Code APE,Commune du représentant légal,Mandat en cours dans la copropriété,Nom d’usage de la copropriété,Adresse de référence,Numéro et Voie (adresse de référence),Code postal (adresse de référence),Commune (adresse de référence),Adresse complémentaire 1,Adresse complémentaire 2,Adresse complémentaire 3,Nombre d'adresses complémentaires,long,lat,Date du règlement de copropriété,Résidence service,Syndicat coopératif,Syndicat principal ou syndicat secondaire,"Si secondaire, n° d’immatriculation du principal",Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires,Nombre total de lots,"Nombre total de lots à usage d’habitation, de bureaux ou de commerces",Nombre de lots à usage d’habitation,Nombre de lots de stationnement,Nombre d'arrêtés relevant du code de la santé publique en cours,Nombre d'arrêtés de péril sur les parties communes en cours,Nombre d'arrêtés sur les équipements communs en cours,Période de construction,Référence Cadastrale 1,Code INSEE commune 1,Préfixe 1,Section 1,Numéro parcelle 1,Référence Cadastrale 2,Code INSEE commune 2,Préfixe 2,Section 2,Numéro parcelle 2,Référence Cadastrale 3,Code INSEE commune 3,Préfixe 3,Section 3,Numéro parcelle 3,Nombre de parcelles cadastrales,nom_qp,code_qp,Copro dans ACV,Copro dans PVD,Copro aidée,Code Officiel Commune,Nom Officiel Commune,Code Officiel Arrondissement Commune,Nom Officiel Arrondissement Commune,Code Officiel EPCI,Nom Officiel EPCI,Code Officiel Département,Nom Officiel Département,Code Officiel Région,Nom Officiel Région
243500139,35238,AB0177808,professionnel,ILLIMO 49330405900030,49330405900030,6831Z,MONTGERMONT,Mandat en cours,2024 - LAMENAIS BIS,3B qu lamennais 35000 Rennes,3B qu lamennais,35000,Rennes,,,,0,-1.680687,48.109785,2008-06-23,non,non,oui,,0,0,0,15,11,6,1,0,0,0,DE_1975_A_1993,35238000DI0379,35238,000,DI,0379,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AB0182915,professionnel,HABITER 35 32164132600046,32164132600046,6832A,RENNES,Mandat en cours,034 - PETIT PRE,8 r du petit pre 35135 Chantepie,8 r du petit pre,35135,Chantepie,,,,0,-1.61848,48.087419,1982-04-16,non,non,oui,,0,0,0,41,14,14,14,0,0,0,DE_1975_A_1993,35055000AP0346,35055,000,AP,0346,35055000AP0347,35055,000,AP,0347,35055000AP0348,35055,000,AP,0348,3,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0187054,professionnel,HABITER 35 32164132600046,32164132600046,6832A,RENNES,Mandat en cours,2044 - MAIL IV,49 avenue du mail rennes,,,,,,,0,-1.689797,48.109048,1984-02-07,non,non,oui,,0,0,0,27,13,11,3,0,0,0,DE_1975_A_1993,35238000AE0295,35238,000,AE,0295,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35278,AB0187963,professionnel,HABITER 35 32164132600046,32164132600046,6832A,RENNES,Mandat en cours,2050 - DUCHESSE ANNE,2 r alphonse milon 35760 Saint-Grégoire,2 r alphonse milon,35760,Saint-Grégoire,2 r alphonse milon 35760 Saint-Grégoire,7 r de la duchesse anne 35760 Saint-Grégoire,,2,-1.684756,48.151976,2003-01-24,non,non,oui,,0,0,0,68,25,21,36,0,0,0,DE_2001_A_2010,35278000AP0321,35278,000,AP,0321,35278000AP0166,35278,000,AP,0166,35278000AP0167,35278,000,AP,0167,4,,,Non,Non,Non,35278,Saint-Grégoire,35278,Saint-Grégoire,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0194894,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,JACOBINS NEF,5D r saint-malo 35000 Rennes,5D r saint-malo,35000,Rennes,"5D, Rue de Saint Malo 35000 RENNES",,,1,-1.680908,48.116049,1996-07-26,non,non,oui,,0,0,0,63,63,63,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0225177,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,PLEIN SUD - MS8115,5 all du gacet 35200 Rennes,5 all du gacet,35200,Rennes,11 all du gacet 35200 Rennes,9 all du gacet 35200 Rennes,7 all du gacet 35200 Rennes,4,-1.664912,48.085579,1975-12-31,non,non,oui,,0,0,1,121,51,51,19,0,0,0,DE_1975_A_1993,,,,,,,,,,,,,,,,0,Le Blosne,QP035005,Non,Non,Oui,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0245472,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,CARAVELLE - MS8104,6 r de brest 35000 RENNES,6 r de brest,35000,RENNES,16 r de brest 35000 RENNES,14 r de brest 35000 RENNES,12 r de brest 35000 RENNES,5,-1.687936,48.112235,1968-05-17,non,non,oui,,0,0,0,323,169,137,140,0,0,0,DE_1961_A_1974,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500634,35136,AB0258095,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,JANZE ABCDE,1 all de l'yve 35150 Janzé,1 all de l'yve,35150,Janzé,1 à 9 Allée de l'Yve 35150 JANZE,,,1,-1.494511,47.963695,1996-10-23,non,non,oui,,0,0,0,116,40,40,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Oui,Non,35136,Janzé,35136,Janzé,243500634,CC Roche aux Fées Communauté,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0293225,non connu,non connu,,non connu,non connu,Pas de mandat en cours,19 QUAI LAMARTINE,19 qu lamartine 35000 Rennes,19 qu lamartine,35000,Rennes,,,,0,-1.678151,48.110227,1959-06-10,non,non,oui,,0,0,0,51,51,51,0,0,0,0,NON_CONNUE,35238000BE0012,35238,000,BE,0012,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0295204,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,LAMENNAIS 5,5 qu lamennais 35000 Rennes,5 qu lamennais,35000,Rennes,5 qu lamennais 35000 Rennes,,,1,-1.681011,48.109802,1983-04-21,non,non,oui,,0,0,0,47,20,20,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0299347,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,LE BRIAC - MS8103,8 r de lorraine 35000 Rennes,8 r de lorraine,35000,Rennes,16 r de lorraine 35000 Rennes,14 r de lorraine 35000 Rennes,12 r de lorraine 35000 Rennes,7,-1.705966,48.122024,1971-02-05,non,non,oui,,0,0,0,627,182,182,223,0,0,0,DE_1961_A_1974,352380004800EW,35238,000,48,00EW,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35047,AB0300806,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,VILLA AURELIA,32B av alphonse legault 35170 Bruz,32B av alphonse legault,35170,Bruz,,,,0,-1.743154,48.025041,2000-04-10,non,non,oui,,0,0,0,44,16,16,28,0,0,0,DE_1994_A_2000,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35047,Bruz,35047,Bruz,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0318311,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,ALAIN BOUCHART & TIERCELIN,14 r alain bouchart 35000 RENNES,14 r alain bouchart,35000,RENNES,,,,0,-1.683093,48.100484,1959-12-31,non,non,oui,,0,0,0,30,26,26,0,0,0,0,DE_1949_A_1960,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0331348,bénévole,Identité non partagée en Open Data,,non connu,RENNES,Mandat en cours,Le Kergastel,25 r emile bernard 35700 Rennes,25 r emile bernard,35700,Rennes,25 r emile bernard 35700 Rennes,,,1,-1.66647,48.13917,1982-07-16,non,non,oui,,0,0,0,60,30,30,30,0,0,0,DE_1975_A_1993,35238000HY0106,35238,000,HY,0106,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0358572,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,LES CRISTALES - MS8136,25 r de brest 35000 Rennes,25 r de brest,35000,Rennes,29 r de brest 35000 Rennes,27 r de brest 35000 Rennes,25 r de brest 35000 Rennes,3,-1.693862,48.112601,1973-04-05,non,non,oui,,0,0,0,519,175,168,174,0,0,0,DE_1961_A_1974,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0358812,professionnel,COME IMMOBILIER 88793886800023,88793886800023,6831Z,RENNES,Mandat en cours,LES TERRASSES DU MAIL - MS8160,24 mail francois mitterrand 35000 Rennes,24 mail francois mitterrand,35000,Rennes,28 mail francois mitterrand 35000 Rennes,24 mail francois mitterrand 35000 Rennes,2 r de la paillette 35000 Rennes,3,-1.688319,48.110012,1989-12-23,non,non,oui,,0,0,0,239,87,82,127,0,0,0,DE_1975_A_1993,35238000AE0150,35238,000,AE,0150,35238000AE0148,35238,000,AE,0148,35238000AE0147,35238,000,AE,0147,4,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0364422,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LENOIR 1 & GROS MALHON 13 B,13 av gros malhon 35000 Rennes,13 av gros malhon,35000,Rennes,1 RUE LENOIR 35000 RENNES,,,1,-1.681966,48.122078,2012-07-30,non,non,oui,,0,0,0,51,14,14,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0384974,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,LICES 1,1 pl des lices 35000 Rennes,1 pl des lices,35000,Rennes,1 Place du Haut des Lices 35000 RENNES,,,1,-1.681944,48.113379,1982-05-12,non,non,oui,,0,0,0,12,4,4,0,0,0,0,AVANT_1949,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0387605,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,LES ALLEES CHAMPLAIN - MS82386,13A r marie rouault 35000 RENNES,13A r marie rouault,35000,RENNES,19 r marie rouault 35000 RENNES,7B r rabelais 35000 RENNES,7 r rabelais 35000 RENNES,10,-1.67703,48.09783,2010-06-22,non,non,oui,,0,0,0,213,98,95,115,0,0,0,A_COMPTER_DE_2011,35238000BV1078,35238,000,BV,1078,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0389197,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,ARCHERS 1,7 r jean mace 35000 RENNES,7 r jean mace,35000,RENNES,,,,0,-1.671528,48.117376,1989-12-28,non,non,oui,,0,0,0,32,30,26,2,0,0,0,DE_1975_A_1993,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0389270,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LEPERDIT 7,7 r leperdit 35000 Rennes,7 r leperdit,35000,Rennes,7 r leperdit 35000 Rennes,,,1,-1.681124,48.113408,1973-12-10,non,non,oui,,0,0,0,22,5,5,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0400309,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,CHAMP JACQUET 17/19,17-19 pl du champ jacquet 35000 Rennes,17-19 pl du champ jacquet,35000,Rennes,17 et 19 place du Champ Jacquet 35000 RENNES,,,1,-1.680299,48.112948,1977-12-07,non,non,oui,,0,0,0,20,11,8,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0402610,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,PLACE DU BAS DES LICES 14,14 pl du bas des lices 35000 Rennes,14 pl du bas des lices,35000,Rennes,14 pl du bas des lices 35000 Rennes,,,1,-1.685311,48.112577,2013-01-23,non,non,oui,,0,0,0,40,5,5,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AB0403600,professionnel,HABITER 35 32164132600046,32164132600046,6832A,RENNES,Mandat en cours,2071 - CASTELLINA PARC 3,9 r simone de beauvoir 35135 Chantepie,9 r simone de beauvoir,35135,Chantepie,,,,0,-1.607762,48.092484,2005-01-25,non,non,oui,,0,0,0,9,9,9,0,0,0,0,DE_2001_A_2010,35055000AH0389,35055,000,AH,0389,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0405506,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,LICES 22,22 pl des lices 35000 RENNES,22 pl des lices,35000,RENNES,22 pl des lices 35000 RENNES,,,1,-1.683056,48.113371,1981-08-06,non,non,oui,,0,0,0,28,9,9,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AB0406264,professionnel,HABITER 35 32164132600046,32164132600046,6832A,RENNES,Mandat en cours,072 - CASTELLINA PARC 4,13 r simone de beauvoir 35135 Chantepie,13 r simone de beauvoir,35135,Chantepie,15 r simone de beauvoir 35135 Chantepie,,,1,-1.60756,48.092134,2006-02-10,non,non,oui,,0,0,0,70,24,24,46,0,0,0,DE_2001_A_2010,35055000AH0390,35055,000,AH,0390,35055000AH0393,35055,000,AH,0393,,,,,,2,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0445114,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,MAIL RONSARD,60 mail francois mitterrand 35000 Rennes,60 mail francois mitterrand,35000,Rennes,60 mail francois mitterrand 35000 Rennes,,,1,-1.692542,48.109087,2005-09-30,non,non,oui,,0,0,0,65,29,24,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0473249,non connu,non connu,,non connu,non connu,Pas de mandat en cours,095 - GUESDE C-D,22 r jules guesde 35000 Rennes,22 r jules guesde,35000,Rennes,,,,0,-1.68451,48.118362,2008-03-03,non,non,oui,,0,0,0,72,17,17,1,0,0,0,DE_1975_A_1993,35238000AB0085,35238,000,AB,0085,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AB0473652,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,LES BOTANIQUES,19-21 av francois mitterrand 35135 Chantepie,19-21 av francois mitterrand,35135,Chantepie,Bat B-C-D-E 35135 CHANTEPIE,,,1,-1.60295,48.085922,2007-06-01,non,non,oui,,0,0,0,133,61,61,72,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AB0478602,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,L'AQUARELLE,2A r de la touche annette 35135 Chantepie,2A r de la touche annette,35135,Chantepie,2 à 12 Rue  la Touche Annette 35135 CHANTEPIE,,,1,-1.609693,48.085702,2006-08-28,non,non,oui,,0,0,0,98,46,46,52,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0483552,non connu,non connu,,non connu,non connu,Pas de mandat en cours,MAIL 92,92 mail francois mitterrand 35000 Rennes,92 mail francois mitterrand,35000,Rennes,92 Avenue Mail F. Mitterrand 35000 RENNES,,,1,-1.69576,48.108447,1962-12-04,non,non,oui,,0,0,0,40,11,11,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0534883,professionnel,TYCOP 41399616600018,41399616600018,6832A,RENNES,Mandat en cours,HERITAGE - MS8141,6 sq de la rance 35000 RENNES,6 sq de la rance,35000,RENNES,6 sq de la rance 35000 RENNES,13 sq de la rance 35000 RENNES,14 sq de la rance 35000 RENNES,7,-1.680719,48.118283,1979-02-14,non,non,oui,,0,0,0,489,129,112,333,0,0,0,DE_1975_A_1993,35238000AB0518,35238,000,AB,0518,35238000AB0526,35238,000,AB,0526,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0542134,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,MARINES D'ILLE ET RANCE,3 r du pere grignon 35000 Rennes,3 r du pere grignon,35000,Rennes,9 Quai d'Ille  et Rance 35000 RENNES,,,1,-1.687207,48.111159,2000-11-16,non,non,oui,,0,0,0,167,51,51,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0548255,non connu,non connu,,non connu,non connu,Pas de mandat en cours,MAUCONSEIL 5,5 r de mauconseil 35000 Rennes,5 r de mauconseil,35000,Rennes,5 r de mauconseil 35000 Rennes,,,1,-1.688769,48.098301,1985-06-12,non,non,oui,,0,0,0,50,25,25,0,0,0,0,DE_1975_A_1993,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0555177,professionnel,LEFEUVRE SYNDIC DE COPROPRIETE 38891304800038,38891304800038,6832A,RENNES,Mandat en cours,MICHELET,42 bd de vitre 35700 Rennes,42 bd de vitre,35700,Rennes,Résidence Le Michelet 35700 RENNES,,,1,-1.648907,48.117357,1985-06-06,non,non,oui,,0,0,0,50,21,21,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0560698,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LE MOLIERE,13 RUE MOLIERE,,,,,,,0,-1.654162,48.115662,1993-11-19,non,non,oui,,0,0,0,19,9,9,10,0,0,0,DE_1975_A_1993,35238000BK0431,35238,000,BK,0431,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0565986,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,26 RUE DE BRIZEUX,26 r de brizeux 35700 RENNES,26 r de brizeux,35700,RENNES,,,,0,-1.672411,48.118469,1951-06-14,non,non,oui,,0,0,0,12,12,12,0,0,0,0,DE_1949_A_1960,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AB0566224,professionnel,VINCENT HUET 52033270100025,52033270100025,6832A,BRUZ,Mandat en cours,3 RUE CHAMPION DE CICE,3 r champion de cice 35000 RENNES,3 r champion de cice,35000,RENNES,,,,0,-1.700158,48.103553,1958-10-27,non,non,oui,,0,0,0,22,11,11,0,0,0,0,DE_1949_A_1960,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
