declaration_creation,declaration_modification,declarant_ID_sibil,declarant_nom,declarant_nom_usuel,declarant_statut,demandeur_ID_sibil,demandeur_role,declarant_siret,declarant_code_postal,declarant_ville,declarant_departement,declarant_region,declarant_numero_dossier,declarant_numero_licence,declaration_ID_sibil,declaration_ID_externe,declaration_date_representation,declaration_statut,declaration_cause_erreur,declaration_gestionnaires_multiples,festival_ID_parent_sibil,festival_nom_parent,festival_ID_sibil,festival_nom,festival_ville,festival_code_postal,festival_date_creation,festival_statut,festival_contributeur_ID_sibil,festival_validateur_ID_sibil,festival_cause_erreur_adresse,lieu_ID_parent_sibil,lieu_nom_parent,lieu_ID_sibil,lieu_nom,lieu_nom_usuel,lieu_adresse,lieu_code_postal,lieu_ville,lieu_siret,lieu_departement_code,lieu_departement_nom,lieu_date_creation,lieu_statut,lieu_contributeur_ID_sibil,lieu_validateur_ID_sibil,lieu_cause_erreur_adresse
2025-01-14,2025-01-14,610,COMMUNE DE CHARTRES DE BRETAGNE,MAIRIE,Activé,638,ROLE_DECLARANT1,21350066300017,35131,CHARTRES DE BRETAGNE,Ille-et-Vilaine,Bretagne,DOS20179174,1-1107987,357518,,2025-09-01,CLOTURE,,false,,,,,,,,,,,,,,7572,CENTRE CULTUREL PÔLE SUD,,RUE DE LA CONTERIE,35131,CHARTRES-DE-BRETAGNE,,35,Ille-et-Vilaine,2020-01-22,VALIDE,638,,
2025-03-27,2025-03-27,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,383730,,2025-02-25,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424615,,2025-02-23,CLOTURE,,false,,,,,,,,,,,,,,7835,L'ETAGE,,1 ESPLANADE GÉNÉRAL DE GAULLE,35000,RENNES,,35,Ille-et-Vilaine,2020-02-25,VALIDE,1086,,
2025-06-01,2025-06-01,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,353752,/event_dates/1517017,2024-12-31,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-03-01,2025-03-01,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,353282,/event_dates/1700403,2024-12-28,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-03-01,2025-03-01,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,353290,/event_dates/1663065,2024-12-28,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-02-01,2025-02-01,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,352972,/event_dates/1700396,2024-12-27,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-02-01,2025-02-01,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,352968,/event_dates/1739176,2024-12-26,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-29,2024-12-29,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,352573,/event_dates/1768072,2024-12-23,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-28,2024-12-28,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,352518,/event_dates/1782506,2024-12-22,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-27,2024-12-27,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,352441,/event_dates/1739211,2024-12-21,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-27,2024-12-27,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,352432,/event_dates/1492774,2024-12-21,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-12-26,2024-12-26,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,352340,/event_dates/1492760,2024-12-20,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-12-21,2024-12-21,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,351800,,2024-12-18,CLOTURE,,false,,,,,,,,,,,,,,9345,OPÉRA DE RENNES,Opéra de Rennes,PLACE DE LA MAIRIE,35000,RENNES,,35,Ille-et-Vilaine,2021-06-01,VALIDE,2015,89,Adresse
2025-01-25,2025-01-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,360780,,2024-12-14,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-07-22,2025-07-22,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,424611,,2025-02-13,CLOTURE,,false,,,,,,,,,,,,6543,LA CIGALE,18204,LA CIGALE,,124  BD  ROCHECHOUART,75018,PARIS 18,35230559300019,75,Paris,2023-11-05,FUSIONNE,3848,,
2025-01-18,2025-01-18,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,358918,,2024-06-11,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-05-02,2025-05-02,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,366278,declaration_315_2024_4,2024-05-11,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-12-11,2024-12-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,340391,/event_dates/1700088,2024-03-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2025-06-01,2025-06-01,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,354060,,2024-02-11,CLOTURE,,true,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-12-11,2024-12-11,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,340728,/event_dates/1397280,2024-01-11,CLOTURE,,false,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2025-03-02,2025-03-02,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,365363,,2024-10-31,CLOTURE,,false,,,,,,,,,,,,18590,ARKEA ARENA,6545,ARKEA ARENA DE BORDEAUX,,50 AVENUE JEAN ALFONSEA,33270,FLOIRAC,,33,Gironde,2019-09-25,FUSIONNE,716,,
2024-12-11,2024-12-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,340402,/event_dates/1700053,2024-10-30,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-11,2024-12-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,340388,/event_dates/1743586,2024-10-25,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-11,2024-12-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,340593,/event_dates/1387514,2024-10-24,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-12-17,2024-12-17,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,349318,/event_dates/1405568,2024-10-22,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-12-17,2024-12-17,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,349313,/event_dates/1405540,2024-10-21,CLOTURE,,false,,,,,,,,,,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-11-27,2024-11-27,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,344200,event_594,2024-10-19,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-04-12,2024-04-12,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,345664,,2024-10-17,CLOTURE,,false,,,,,,,,,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2024-10-22,2024-10-22,3780,LA PAILLETTE,,Activé,5001,ROLE_SIB,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,337234,/event_dates/1397252,2024-10-16,CLOTURE,,true,,,,,,,,,,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-12-17,2024-12-17,1291,ASSOCIATION LILLICO,,Activé,6234,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,349290,/event_dates/1405708,2024-10-15,CLOTURE,,false,,,,,,,,,,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2024-11-26,2024-11-26,1429,COMMUNE DE BETTON,Salle Confluence - Betton,Activé,1780,ROLE_SIB,21350024200259,35830,Betton,Ille-et-Vilaine,Bretagne,,PLATESV-R-2020-005656,343981,326,2024-12-10,CLOTURE,,false,,,,,,,,,,,,,,8489,LA CONFLUENCE,,PLACE CHARLES DE GAULLE,35830,BETTON,,35,Ille-et-Vilaine,2020-09-22,VALIDE,1780,5238,
2025-03-31,2025-03-31,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,384561,213,2024-11-10,CLOTURE,,false,,,,,,,,,,,,,,11393,ESCAPADE,,6 AVENUE CHARLES LE GOFFIC,35740,PACÉ,,35,Ille-et-Vilaine,2021-09-24,VALIDE,3356,5239,
2024-11-09,2024-11-09,3536,TXTR ORGANISATION,,Activé,4651,ROLE_DECLARANT1,83526820200016,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183014,3-1114458,326797,,2024-06-07,CLOTURE,,false,,,2801,Texture Open Air Festival,RENNES,35000,2023-07-18,VALIDE,4651,,,,,18974,BASE DE PLEIN AIR ET DE LOISIRS DE LA PRÉVALAYE,,ROUTE DE SAINTE-FOIX,35000,RENNES,,35,Ille-et-Vilaine,2023-07-18,VALIDE,4651,,
2024-11-09,2024-11-09,1125,CARTEL CONCERTS,,Activé,1278,ROLE_DECLARANT1,80023696000038,35200,RENNES,Ille-et-Vilaine,Bretagne,DOS20168997,3-1072466,326509,,2024-06-27,CLOTURE,,true,,,,,,,,,,,,,,6550,ELYSEE MONTMARTRE,,80 BD DE ROCHECHOUART,75018,PARIS,,75,Paris,2019-09-25,VALIDE,716,,
2024-07-18,2024-07-18,654,CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE,FAIRE CCN RENNES,Activé,689,ROLE_DECLARANT1,31464796700020,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20181231,1-1110488,319207,,2024-06-22,CLOTURE,,false,,,3510,(UNDER)GROUND,RENNES,35000,2024-07-18,VALIDE,689,,,,,5794,CCNRB,,38 RUE SAINT MELAINE CS 20831,35108,RENNES CEDEX,31464796700020,35,Ille-et-Vilaine,2019-02-26,VALIDE,,,
2024-07-15,2024-07-15,3063,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Association,Activé,5994,ROLE_DECLARANT2,77774992000024,35700,RENNES,Ille-et-Vilaine,Bretagne,DOS20196625,1-1039842,316359,,2024-06-22,CLOTURE,,false,,,,,,,,,,,,,,3354,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,,18  RUE  DES PLANTES,35700,RENNES,77774992000024,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-07-18,2024-07-18,654,CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE,FAIRE CCN RENNES,Activé,689,ROLE_DECLARANT1,31464796700020,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20181231,1-1110488,319168,,2024-06-18,CLOTURE,,false,,,3510,(UNDER)GROUND,RENNES,35000,2024-07-18,VALIDE,689,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2024-09-07,2024-07-19,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314995,,2024-06-15,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-08-28,2024-08-28,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,325287,201,2024-06-15,CLOTURE,,false,,,,,,,,,,,,,,11393,ESCAPADE,,6 AVENUE CHARLES LE GOFFIC,35740,PACÉ,,35,Ille-et-Vilaine,2021-09-24,VALIDE,3356,5239,
2024-08-28,2024-08-28,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,325290,203,2024-06-15,CLOTURE,,false,,,,,,,,,,,,,,11393,ESCAPADE,,6 AVENUE CHARLES LE GOFFIC,35740,PACÉ,,35,Ille-et-Vilaine,2021-09-24,VALIDE,3356,5239,
2024-09-07,2024-07-19,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314988,,2024-06-15,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-09-07,2024-07-19,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314991,,2024-06-15,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-07-24,2024-07-24,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,320796,event_590,2024-06-14,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-07-24,2024-07-24,4194,SOFIA LABEL,,Activé,5601,ROLE_DECLARANT1,50089006600037,35200,RENNES,Ille-et-Vilaine,Bretagne,PLATESV-R-2021-009946,PLATESV-R-2021-009946,320716,,2024-09-06,CLOTURE,,false,,,,,,,,,,,,470,CAFE DE LA DANSE MUSIQUE ET ARTS,7395,LE CAFE DE LA DANSE,,5 PASSAGE LOUIS-PHILIPPE,75011,PARIS,,75,Paris,2020-08-01,FUSIONNE,942,89,
2024-08-28,2024-08-28,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,325285,197,2024-08-06,CLOTURE,,false,,,,,,,,,,,,,,7088,LE PONANT,,BOULEVARD PATRICE DUMAINE DE LA JOSSERIE,35740,PACÉ,,35,Ille-et-Vilaine,2020-02-01,VALIDE,1088,89,
2024-09-07,2024-07-19,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314985,,2024-07-06,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-07-24,2024-07-24,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,320800,event_586,2024-07-06,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-09-07,2024-09-07,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314958,,2024-05-06,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-06-25,2024-06-25,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,311102,,2024-05-06,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-09-07,2024-07-19,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,314957,,2024-05-06,CLOTURE,,false,2662,Les Envolées,3332,Festival Les Envolées,RENNES,35000,2024-04-19,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-03-26,2024-03-26,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,282940,,2024-03-22,CLOTURE,,false,,,,,,,,,,,,2898,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,4558,THEATRE NATIONAL DE BRETAGNE - C.E.P.T.C.,,1 RUE SAINT HÉLIER,35000,RENNES,37921397800016,35,Ille-et-Vilaine,2018-07-19,FUSIONNE,,,
2024-03-04,2024-03-04,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,285669,,2024-03-21,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-19,2024-03-19,3063,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Association,Activé,5994,ROLE_DECLARANT2,77774992000024,35700,RENNES,Ille-et-Vilaine,Bretagne,DOS20196625,1-1039842,280758,,2024-03-17,CLOTURE,,false,,,,,,,,,,,,,,3354,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,,18  RUE  DES PLANTES,35700,RENNES,77774992000024,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-03-22,2024-03-22,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,281655,/event_dates/965385,2024-03-16,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-04-24,2024-04-24,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,295656,event_552,2024-03-16,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-03-16,2024-03-16,610,COMMUNE DE CHARTRES DE BRETAGNE,MAIRIE,Activé,638,ROLE_DECLARANT1,21350066300017,35131,CHARTRES DE BRETAGNE,Ille-et-Vilaine,Bretagne,DOS20179174,1-1107987,279859,,2024-03-15,CLOTURE,,false,,,,,,,,,,,,,,7572,CENTRE CULTUREL PÔLE SUD,,RUE DE LA CONTERIE,35131,CHARTRES-DE-BRETAGNE,,35,Ille-et-Vilaine,2020-01-22,VALIDE,638,,
2024-02-04,2024-02-04,1416,COMMUNE DE BRUZ,LE GRAND LOGIS - VILLE DE BRUZ,Activé,1831,ROLE_SIB,21350047300151,35170,BRUZ,Ille-et-Vilaine,Bretagne,DOS20187008,1-1114454,285013,267,2024-03-15,CLOTURE,,false,,,,,,,,,,,,,,2089,COMMUNE DE BRUZ,,10  AV  DU GENERAL DE GAULLE,35170,BRUZ,21350047300151,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
