Code département,Libellé département,Code commune,Libellé commune,Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Numéro de panneau 1,Nuance candidat 1,Nom candidat 1,Prénom candidat 1,Sexe candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Elu 1,Numéro de panneau 2,Nuance candidat 2,Nom candidat 2,Prénom candidat 2,Sexe candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Elu 2,Numéro de panneau 3,Nuance candidat 3,Nom candidat 3,Prénom candidat 3,Sexe candidat 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Elu 3,Numéro de panneau 4,Nuance candidat 4,Nom candidat 4,Prénom candidat 4,Sexe candidat 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Elu 4,Numéro de panneau 5,Nuance candidat 5,Nom candidat 5,Prénom candidat 5,Sexe candidat 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Elu 5,Numéro de panneau 6,Nuance candidat 6,Nom candidat 6,Prénom candidat 6,Sexe candidat 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Elu 6,Numéro de panneau 7,Nuance candidat 7,Nom candidat 7,Prénom candidat 7,Sexe candidat 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Elu 7,Numéro de panneau 8,Nuance candidat 8,Nom candidat 8,Prénom candidat 8,Sexe candidat 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Elu 8,Numéro de panneau 9,Nuance candidat 9,Nom candidat 9,Prénom candidat 9,Sexe candidat 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Elu 9,Numéro de panneau 10,Nuance candidat 10,Nom candidat 10,Prénom candidat 10,Sexe candidat 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Elu 10,Numéro de panneau 11,Nuance candidat 11,Nom candidat 11,Prénom candidat 11,Sexe candidat 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,Elu 11,Numéro de panneau 12,Nuance candidat 12,Nom candidat 12,Prénom candidat 12,Sexe candidat 12,Voix 12,% Voix/inscrits 12,% Voix/exprimés 12,Elu 12,Numéro de panneau 13,Nuance candidat 13,Nom candidat 13,Prénom candidat 13,Sexe candidat 13,Voix 13,% Voix/inscrits 13,% Voix/exprimés 13,Elu 13,Numéro de panneau 14,Nuance candidat 14,Nom candidat 14,Prénom candidat 14,Sexe candidat 14,Voix 14,% Voix/inscrits 14,% Voix/exprimés 14,Elu 14,Numéro de panneau 15,Nuance candidat 15,Nom candidat 15,Prénom candidat 15,Sexe candidat 15,Voix 15,% Voix/inscrits 15,% Voix/exprimés 15,Elu 15,Numéro de panneau 16,Nuance candidat 16,Nom candidat 16,Prénom candidat 16,Sexe candidat 16,Voix 16,% Voix/inscrits 16,% Voix/exprimés 16,Elu 16,Numéro de panneau 17,Nuance candidat 17,Nom candidat 17,Prénom candidat 17,Sexe candidat 17,Voix 17,% Voix/inscrits 17,% Voix/exprimés 17,Elu 17,Numéro de panneau 18,Nuance candidat 18,Nom candidat 18,Prénom candidat 18,Sexe candidat 18,Voix 18,% Voix/inscrits 18,% Voix/exprimés 18,Elu 18,Numéro de panneau 19,Nuance candidat 19,Nom candidat 19,Prénom candidat 19,Sexe candidat 19,Voix 19,% Voix/inscrits 19,% Voix/exprimés 19,Elu 19
35,Ille-et-Vilaine,35238,Rennes,132,1279,938,"73,34%",341,"26,66%",922,"72,09%","98,29%",13,"1,02%","1,39%",3,"0,23%","0,32%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,529,"41,36%","57,38%",élu,3,LR,GARGAM,Mahé,MASCULIN,38,"2,97%","4,12%",,4,RN,LUCCO,Kellie,FEMININ,118,"9,23%","12,80%",,5,ENS,MAUZE,Hermine,FEMININ,208,"16,26%","22,56%",,6,REG,EGRON,Maël,MASCULIN,12,"0,94%","1,30%",,7,EXG,LUCAS,Fabrice,MASCULIN,17,"1,33%","1,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,133,1223,903,"73,83%",320,"26,17%",890,"72,77%","98,56%",9,"0,74%","1,00%",4,"0,33%","0,44%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,472,"38,59%","53,03%",élu,3,LR,GARGAM,Mahé,MASCULIN,44,"3,60%","4,94%",,4,RN,LUCCO,Kellie,FEMININ,119,"9,73%","13,37%",,5,ENS,MAUZE,Hermine,FEMININ,228,"18,64%","25,62%",,6,REG,EGRON,Maël,MASCULIN,11,"0,90%","1,24%",,7,EXG,LUCAS,Fabrice,MASCULIN,16,"1,31%","1,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,134,1197,847,"70,76%",350,"29,24%",835,"69,76%","98,58%",7,"0,58%","0,83%",5,"0,42%","0,59%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,493,"41,19%","59,04%",élu,3,LR,GARGAM,Mahé,MASCULIN,26,"2,17%","3,11%",,4,RN,LUCCO,Kellie,FEMININ,91,"7,60%","10,90%",,5,ENS,MAUZE,Hermine,FEMININ,204,"17,04%","24,43%",,6,REG,EGRON,Maël,MASCULIN,8,"0,67%","0,96%",,7,EXG,LUCAS,Fabrice,MASCULIN,13,"1,09%","1,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,135,981,729,"74,31%",252,"25,69%",720,"73,39%","98,77%",3,"0,31%","0,41%",6,"0,61%","0,82%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,445,"45,36%","61,81%",élu,3,LR,GARGAM,Mahé,MASCULIN,34,"3,47%","4,72%",,4,RN,LUCCO,Kellie,FEMININ,70,"7,14%","9,72%",,5,ENS,MAUZE,Hermine,FEMININ,155,"15,80%","21,53%",,6,REG,EGRON,Maël,MASCULIN,9,"0,92%","1,25%",,7,EXG,LUCAS,Fabrice,MASCULIN,7,"0,71%","0,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,141,998,802,"80,36%",196,"19,64%",786,"78,76%","98,00%",12,"1,20%","1,50%",4,"0,40%","0,50%",1,EXG,DEFRANCE,Florence,FEMININ,7,"0,70%","0,89%",,2,LR,DECOURCELLE,Christophe,MASCULIN,46,"4,61%","5,85%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,251,"25,15%","31,93%",,4,RN,VANHAECKE,Bérénice,FEMININ,94,"9,42%","11,96%",,5,UG,LAHAIS,Tristan,MASCULIN,388,"38,88%","49,36%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,142,992,763,"76,92%",229,"23,08%",757,"76,31%","99,21%",6,"0,60%","0,79%",0,"0,00%","0,00%",1,EXG,DEFRANCE,Florence,FEMININ,8,"0,81%","1,06%",,2,LR,DECOURCELLE,Christophe,MASCULIN,43,"4,33%","5,68%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,219,"22,08%","28,93%",,4,RN,VANHAECKE,Bérénice,FEMININ,95,"9,58%","12,55%",,5,UG,LAHAIS,Tristan,MASCULIN,392,"39,52%","51,78%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,143,1022,624,"61,06%",398,"38,94%",617,"60,37%","98,88%",6,"0,59%","0,96%",1,"0,10%","0,16%",1,EXG,DEFRANCE,Florence,FEMININ,8,"0,78%","1,30%",,2,LR,DECOURCELLE,Christophe,MASCULIN,12,"1,17%","1,94%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,115,"11,25%","18,64%",,4,RN,VANHAECKE,Bérénice,FEMININ,88,"8,61%","14,26%",,5,UG,LAHAIS,Tristan,MASCULIN,394,"38,55%","63,86%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,144,935,620,"66,31%",315,"33,69%",610,"65,24%","98,39%",5,"0,53%","0,81%",5,"0,53%","0,81%",1,EXG,DEFRANCE,Florence,FEMININ,7,"0,75%","1,15%",,2,LR,DECOURCELLE,Christophe,MASCULIN,21,"2,25%","3,44%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,159,"17,01%","26,07%",,4,RN,VANHAECKE,Bérénice,FEMININ,83,"8,88%","13,61%",,5,UG,LAHAIS,Tristan,MASCULIN,340,"36,36%","55,74%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,151,1209,986,"81,56%",223,"18,44%",976,"80,73%","98,99%",9,"0,74%","0,91%",1,"0,08%","0,10%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,25%","0,31%",,2,LR,DECOURCELLE,Christophe,MASCULIN,99,"8,19%","10,14%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,444,"36,72%","45,49%",,4,RN,VANHAECKE,Bérénice,FEMININ,107,"8,85%","10,96%",,5,UG,LAHAIS,Tristan,MASCULIN,322,"26,63%","32,99%",,6,ECO,HANNE,Olivier,MASCULIN,1,"0,08%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,152,1121,876,"78,14%",245,"21,86%",870,"77,61%","99,32%",3,"0,27%","0,34%",3,"0,27%","0,34%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,27%","0,34%",,2,LR,DECOURCELLE,Christophe,MASCULIN,102,"9,10%","11,72%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,325,"28,99%","37,36%",,4,RN,VANHAECKE,Bérénice,FEMININ,121,"10,79%","13,91%",,5,UG,LAHAIS,Tristan,MASCULIN,319,"28,46%","36,67%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,153,1215,868,"71,44%",347,"28,56%",857,"70,53%","98,73%",6,"0,49%","0,69%",5,"0,41%","0,58%",1,EXG,DEFRANCE,Florence,FEMININ,6,"0,49%","0,70%",,2,LR,DECOURCELLE,Christophe,MASCULIN,69,"5,68%","8,05%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,232,"19,09%","27,07%",,4,RN,VANHAECKE,Bérénice,FEMININ,116,"9,55%","13,54%",,5,UG,LAHAIS,Tristan,MASCULIN,433,"35,64%","50,53%",,6,ECO,HANNE,Olivier,MASCULIN,1,"0,08%","0,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,154,1088,584,"53,68%",504,"46,32%",577,"53,03%","98,80%",3,"0,28%","0,51%",4,"0,37%","0,68%",1,EXG,DEFRANCE,Florence,FEMININ,12,"1,10%","2,08%",,2,LR,DECOURCELLE,Christophe,MASCULIN,35,"3,22%","6,07%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,118,"10,85%","20,45%",,4,RN,VANHAECKE,Bérénice,FEMININ,92,"8,46%","15,94%",,5,UG,LAHAIS,Tristan,MASCULIN,320,"29,41%","55,46%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,211,1168,952,"81,51%",216,"18,49%",950,"81,34%","99,79%",1,"0,09%","0,11%",1,"0,09%","0,11%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,621,"53,17%","65,37%",élu,3,LR,GARGAM,Mahé,MASCULIN,46,"3,94%","4,84%",,4,RN,LUCCO,Kellie,FEMININ,61,"5,22%","6,42%",,5,ENS,MAUZE,Hermine,FEMININ,208,"17,81%","21,89%",,6,REG,EGRON,Maël,MASCULIN,7,"0,60%","0,74%",,7,EXG,LUCAS,Fabrice,MASCULIN,7,"0,60%","0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,212,981,782,"79,71%",199,"20,29%",781,"79,61%","99,87%",0,"0,00%","0,00%",1,"0,10%","0,13%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,546,"55,66%","69,91%",élu,3,LR,GARGAM,Mahé,MASCULIN,25,"2,55%","3,20%",,4,RN,LUCCO,Kellie,FEMININ,61,"6,22%","7,81%",,5,ENS,MAUZE,Hermine,FEMININ,136,"13,86%","17,41%",,6,REG,EGRON,Maël,MASCULIN,11,"1,12%","1,41%",,7,EXG,LUCAS,Fabrice,MASCULIN,2,"0,20%","0,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,213,1059,818,"77,24%",241,"22,76%",812,"76,68%","99,27%",6,"0,57%","0,73%",0,"0,00%","0,00%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,509,"48,06%","62,68%",élu,3,LR,GARGAM,Mahé,MASCULIN,36,"3,40%","4,43%",,4,RN,LUCCO,Kellie,FEMININ,53,"5,00%","6,53%",,5,ENS,MAUZE,Hermine,FEMININ,202,"19,07%","24,88%",,6,REG,EGRON,Maël,MASCULIN,8,"0,76%","0,99%",,7,EXG,LUCAS,Fabrice,MASCULIN,4,"0,38%","0,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,221,1173,929,"79,20%",244,"20,80%",920,"78,43%","99,03%",6,"0,51%","0,65%",3,"0,26%","0,32%",1,EXG,DEFRANCE,Florence,FEMININ,6,"0,51%","0,65%",,2,LR,DECOURCELLE,Christophe,MASCULIN,70,"5,97%","7,61%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,232,"19,78%","25,22%",,4,RN,VANHAECKE,Bérénice,FEMININ,72,"6,14%","7,83%",,5,UG,LAHAIS,Tristan,MASCULIN,540,"46,04%","58,70%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,222,1233,970,"78,67%",263,"21,33%",961,"77,94%","99,07%",7,"0,57%","0,72%",2,"0,16%","0,21%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,24%","0,31%",,2,LR,DECOURCELLE,Christophe,MASCULIN,53,"4,30%","5,52%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,287,"23,28%","29,86%",,4,RN,VANHAECKE,Bérénice,FEMININ,117,"9,49%","12,17%",,5,UG,LAHAIS,Tristan,MASCULIN,501,"40,63%","52,13%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,231,1211,862,"71,18%",349,"28,82%",848,"70,02%","98,38%",10,"0,83%","1,16%",4,"0,33%","0,46%",1,EXG,DEFRANCE,Florence,FEMININ,8,"0,66%","0,94%",,2,LR,DECOURCELLE,Christophe,MASCULIN,60,"4,95%","7,08%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,200,"16,52%","23,58%",,4,RN,VANHAECKE,Bérénice,FEMININ,129,"10,65%","15,21%",,5,UG,LAHAIS,Tristan,MASCULIN,451,"37,24%","53,18%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,232,1000,786,"78,60%",214,"21,40%",771,"77,10%","98,09%",12,"1,20%","1,53%",3,"0,30%","0,38%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,30%","0,39%",,2,LR,DECOURCELLE,Christophe,MASCULIN,61,"6,10%","7,91%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,197,"19,70%","25,55%",,4,RN,VANHAECKE,Bérénice,FEMININ,91,"9,10%","11,80%",,5,UG,LAHAIS,Tristan,MASCULIN,417,"41,70%","54,09%",,6,ECO,HANNE,Olivier,MASCULIN,2,"0,20%","0,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,233,1203,915,"76,06%",288,"23,94%",903,"75,06%","98,69%",9,"0,75%","0,98%",3,"0,25%","0,33%",1,EXG,DEFRANCE,Florence,FEMININ,6,"0,50%","0,66%",,2,LR,DECOURCELLE,Christophe,MASCULIN,83,"6,90%","9,19%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,242,"20,12%","26,80%",,4,RN,VANHAECKE,Bérénice,FEMININ,123,"10,22%","13,62%",,5,UG,LAHAIS,Tristan,MASCULIN,449,"37,32%","49,72%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,234,1095,780,"71,23%",315,"28,77%",771,"70,41%","98,85%",6,"0,55%","0,77%",3,"0,27%","0,38%",1,EXG,DEFRANCE,Florence,FEMININ,5,"0,46%","0,65%",,2,LR,DECOURCELLE,Christophe,MASCULIN,63,"5,75%","8,17%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,230,"21,00%","29,83%",,4,RN,VANHAECKE,Bérénice,FEMININ,100,"9,13%","12,97%",,5,UG,LAHAIS,Tristan,MASCULIN,373,"34,06%","48,38%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,241,845,657,"77,75%",188,"22,25%",651,"77,04%","99,09%",5,"0,59%","0,76%",1,"0,12%","0,15%",1,EXG,DEFRANCE,Florence,FEMININ,2,"0,24%","0,31%",,2,LR,DECOURCELLE,Christophe,MASCULIN,55,"6,51%","8,45%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,171,"20,24%","26,27%",,4,RN,VANHAECKE,Bérénice,FEMININ,72,"8,52%","11,06%",,5,UG,LAHAIS,Tristan,MASCULIN,351,"41,54%","53,92%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,242,1209,854,"70,64%",355,"29,36%",840,"69,48%","98,36%",10,"0,83%","1,17%",4,"0,33%","0,47%",1,EXG,DEFRANCE,Florence,FEMININ,6,"0,50%","0,71%",,2,LR,DECOURCELLE,Christophe,MASCULIN,30,"2,48%","3,57%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,208,"17,20%","24,76%",,4,RN,VANHAECKE,Bérénice,FEMININ,106,"8,77%","12,62%",,5,UG,LAHAIS,Tristan,MASCULIN,490,"40,53%","58,33%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,243,1268,897,"70,74%",371,"29,26%",884,"69,72%","98,55%",7,"0,55%","0,78%",6,"0,47%","0,67%",1,EXG,DEFRANCE,Florence,FEMININ,10,"0,79%","1,13%",,2,LR,DECOURCELLE,Christophe,MASCULIN,30,"2,37%","3,39%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,171,"13,49%","19,34%",,4,RN,VANHAECKE,Bérénice,FEMININ,103,"8,12%","11,65%",,5,UG,LAHAIS,Tristan,MASCULIN,570,"44,95%","64,48%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,251,1054,798,"75,71%",256,"24,29%",783,"74,29%","98,12%",12,"1,14%","1,50%",3,"0,28%","0,38%",1,UG,MESMEUR,Marie,FEMININ,443,"42,03%","56,58%",,2,DVG,VASQUEZ,Rosa,FEMININ,5,"0,47%","0,64%",,3,LR,LE GALL,Joëlle,FEMININ,31,"2,94%","3,96%",,4,DVG,MATHIEU,Frédéric,MASCULIN,1,"0,09%","0,13%",,5,ENS,BOUCHER,Nicolas,MASCULIN,216,"20,49%","27,59%",,6,EXG,HAMON,Valérie,FEMININ,5,"0,47%","0,64%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,75,"7,12%","9,58%",,8,REG,GIRARD,Sébastien,MASCULIN,7,"0,66%","0,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,252,947,721,"76,14%",226,"23,86%",705,"74,45%","97,78%",11,"1,16%","1,53%",5,"0,53%","0,69%",1,UG,MESMEUR,Marie,FEMININ,400,"42,24%","56,74%",,2,DVG,VASQUEZ,Rosa,FEMININ,4,"0,42%","0,57%",,3,LR,LE GALL,Joëlle,FEMININ,31,"3,27%","4,40%",,4,DVG,MATHIEU,Frédéric,MASCULIN,0,"0,00%","0,00%",,5,ENS,BOUCHER,Nicolas,MASCULIN,179,"18,90%","25,39%",,6,EXG,HAMON,Valérie,FEMININ,5,"0,53%","0,71%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,77,"8,13%","10,92%",,8,REG,GIRARD,Sébastien,MASCULIN,9,"0,95%","1,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35238,Rennes,253,843,666,"79,00%",177,"21,00%",662,"78,53%","99,40%",3,"0,36%","0,45%",1,"0,12%","0,15%",1,UG,MESMEUR,Marie,FEMININ,366,"43,42%","55,29%",,2,DVG,VASQUEZ,Rosa,FEMININ,6,"0,71%","0,91%",,3,LR,LE GALL,Joëlle,FEMININ,24,"2,85%","3,63%",,4,DVG,MATHIEU,Frédéric,MASCULIN,0,"0,00%","0,00%",,5,ENS,BOUCHER,Nicolas,MASCULIN,199,"23,61%","30,06%",,6,EXG,HAMON,Valérie,FEMININ,2,"0,24%","0,30%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,60,"7,12%","9,06%",,8,REG,GIRARD,Sébastien,MASCULIN,5,"0,59%","0,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
