batiment_groupe_id;code_departement_insee;millesime;nb_pdl_res;nb_pdl_pro;nb_pdl_tot;conso_res;conso_pro;conso_tot;conso_res_par_pdl;conso_pro_par_pdl;conso_tot_par_pdl
bdnb-bg-VGEC-FQCD-352E;35;2024;15.000;0.000;15.000;104942.500;0.000;104942.500;6996.167;;6996.167
bdnb-bg-VGK3-X17N-736A;35;2018;24.000;0.000;24.000;102506.500;0.000;102506.500;4271.104;;4271.104
bdnb-bg-VGK3-X17N-736A;35;2019;24.000;0.000;24.000;104155.200;0.000;104155.200;4339.800;;4339.800
bdnb-bg-VGK3-X17N-736A;35;2020;24.000;0.000;24.000;101654.700;0.000;101654.700;4235.613;;4235.613
bdnb-bg-VGK3-X17N-736A;35;2021;24.000;0.000;24.000;114471.200;0.000;114471.200;4769.633;;4769.633
bdnb-bg-VGK3-X17N-736A;35;2022;24.000;0.000;24.000;93333.500;0.000;93333.500;3888.896;;3888.896
bdnb-bg-VGK3-X17N-736A;35;2023;24.000;0.000;24.000;93267.100;0.000;93267.100;3886.129;;3886.129
bdnb-bg-VGK3-X17N-736A;35;2024;24.000;0.000;24.000;93626.400;0.000;93626.400;3901.100;;3901.100
bdnb-bg-VGMA-GUD9-L2CQ;35;2018;14.000;0.000;14.000;95701.600;0.000;95701.600;6835.829;;6835.829
bdnb-bg-VGMA-GUD9-L2CQ;35;2019;14.000;0.000;14.000;92993.900;0.000;92993.900;6642.421;;6642.421
bdnb-bg-VGMA-GUD9-L2CQ;35;2020;14.000;0.000;14.000;94170.900;0.000;94170.900;6726.493;;6726.493
bdnb-bg-VGMA-GUD9-L2CQ;35;2021;14.000;0.000;14.000;96609.600;0.000;96609.600;6900.686;;6900.686
bdnb-bg-VGMA-GUD9-L2CQ;35;2022;14.000;0.000;14.000;84127.600;0.000;84127.600;6009.114;;6009.114
bdnb-bg-VGMA-GUD9-L2CQ;35;2023;14.000;0.000;14.000;78097.600;0.000;78097.600;5578.400;;5578.400
bdnb-bg-VGMA-GUD9-L2CQ;35;2024;14.000;0.000;14.000;80624.300;0.000;80624.300;5758.879;;5758.879
bdnb-bg-VGS9-WM5N-AKB5;35;2018;17.000;0.000;17.000;92593.800;0.000;92593.800;5446.694;;5446.694
bdnb-bg-VGS9-WM5N-AKB5;35;2019;17.000;0.000;17.000;88991.500;0.000;88991.500;5234.794;;5234.794
bdnb-bg-VGS9-WM5N-AKB5;35;2020;16.000;0.000;16.000;79709.500;0.000;79709.500;4981.844;;4981.844
bdnb-bg-VGS9-WM5N-AKB5;35;2021;16.000;0.000;16.000;85518.900;0.000;85518.900;5344.931;;5344.931
bdnb-bg-VGS9-WM5N-AKB5;35;2022;15.000;0.000;15.000;67602.300;0.000;67602.300;4506.820;;4506.820
bdnb-bg-VGS9-WM5N-AKB5;35;2023;16.000;0.000;16.000;50167.800;0.000;50167.800;3135.488;;3135.488
bdnb-bg-VGS9-WM5N-AKB5;35;2024;16.000;0.000;16.000;58018.200;0.000;58018.200;3626.138;;3626.138
bdnb-bg-VM62-G9QJ-LHU5;35;2018;14.000;0.000;14.000;83657.000;0.000;83657.000;5975.500;;5975.500
bdnb-bg-VM62-G9QJ-LHU5;35;2019;14.000;0.000;14.000;93967.200;0.000;93967.200;6711.943;;6711.943
bdnb-bg-VM62-G9QJ-LHU5;35;2020;14.000;0.000;14.000;87835.100;0.000;87835.100;6273.936;;6273.936
bdnb-bg-VM62-G9QJ-LHU5;35;2021;14.000;0.000;14.000;95779.800;0.000;95779.800;6841.414;;6841.414
bdnb-bg-VM62-G9QJ-LHU5;35;2022;14.000;0.000;14.000;78899.700;0.000;78899.700;5635.693;;5635.693
bdnb-bg-VM62-G9QJ-LHU5;35;2023;14.000;0.000;14.000;81259.100;0.000;81259.100;5804.221;;5804.221
bdnb-bg-VM62-G9QJ-LHU5;35;2024;14.000;0.000;14.000;79861.300;0.000;79861.300;5704.379;;5704.379
bdnb-bg-V38S-1QPA-P9D2;35;2021;0.000;1.000;1.000;0.000;104991.600;104991.600;;104991.600;104991.600
bdnb-bg-V38S-1QPA-P9D2;35;2022;0.000;1.000;1.000;0.000;57916.900;57916.900;;57916.900;57916.900
bdnb-bg-V38S-1QPA-P9D2;35;2023;0.000;1.000;1.000;0.000;50324.100;50324.100;;50324.100;50324.100
bdnb-bg-V38S-1QPA-P9D2;35;2024;0.000;1.000;1.000;0.000;56920.200;56920.200;;56920.200;56920.200
bdnb-bg-V3JK-F117-D9R6;35;2019;19.000;0.000;19.000;38223.500;0.000;38223.500;2011.763;;2011.763
bdnb-bg-V3JK-F117-D9R6;35;2020;19.000;0.000;19.000;90212.500;0.000;90212.500;4748.026;;4748.026
bdnb-bg-V3JK-F117-D9R6;35;2021;19.000;0.000;19.000;96321.800;0.000;96321.800;5069.568;;5069.568
bdnb-bg-V3JK-F117-D9R6;35;2022;19.000;0.000;19.000;78281.200;0.000;78281.200;4120.063;;4120.063
bdnb-bg-V3JK-F117-D9R6;35;2023;19.000;0.000;19.000;73931.100;0.000;73931.100;3891.111;;3891.111
bdnb-bg-V3JK-F117-D9R6;35;2024;19.000;0.000;19.000;80644.900;0.000;80644.900;4244.468;;4244.468
bdnb-bg-V3LR-7Z41-7PSG;35;2018;11.000;0.000;11.000;68674.300;0.000;68674.300;6243.118;;6243.118
bdnb-bg-V3LR-7Z41-7PSG;35;2019;11.000;0.000;11.000;60137.600;0.000;60137.600;5467.055;;5467.055
bdnb-bg-V3LR-7Z41-7PSG;35;2020;11.000;0.000;11.000;63783.300;0.000;63783.300;5798.482;;5798.482
bdnb-bg-V3LR-7Z41-7PSG;35;2021;11.000;0.000;11.000;63136.000;0.000;63136.000;5739.636;;5739.636
bdnb-bg-V3LR-7Z41-7PSG;35;2022;11.000;0.000;11.000;52009.000;0.000;52009.000;4728.091;;4728.091
bdnb-bg-V3LR-7Z41-7PSG;35;2023;11.000;0.000;11.000;56041.000;0.000;56041.000;5094.636;;5094.636
bdnb-bg-V3LR-7Z41-7PSG;35;2024;11.000;0.000;11.000;56715.900;0.000;56715.900;5155.991;;5155.991
bdnb-bg-V3QC-L856-GPPW;35;2018;20.000;0.000;20.000;128036.200;0.000;128036.200;6401.810;;6401.810
bdnb-bg-V3QC-L856-GPPW;35;2019;20.000;0.000;20.000;123196.100;0.000;123196.100;6159.805;;6159.805
bdnb-bg-V3QC-L856-GPPW;35;2020;20.000;0.000;20.000;120801.100;0.000;120801.100;6040.055;;6040.055
bdnb-bg-V3QC-L856-GPPW;35;2021;20.000;0.000;20.000;134788.100;0.000;134788.100;6739.405;;6739.405
bdnb-bg-V3QC-L856-GPPW;35;2022;20.000;0.000;20.000;108400.100;0.000;108400.100;5420.005;;5420.005
bdnb-bg-V3QC-L856-GPPW;35;2023;20.000;0.000;20.000;99775.000;0.000;99775.000;4988.750;;4988.750
bdnb-bg-V3QC-L856-GPPW;35;2024;19.000;0.000;19.000;97514.100;0.000;97514.100;5132.321;;5132.321
bdnb-bg-V3VA-Z7H8-CU57;35;2018;44.000;0.000;44.000;276423.200;0.000;276423.200;6282.345;;6282.345
bdnb-bg-V3VA-Z7H8-CU57;35;2019;44.000;0.000;44.000;278427.700;0.000;278427.700;6327.902;;6327.902
bdnb-bg-V3VA-Z7H8-CU57;35;2020;44.000;0.000;44.000;265679.900;0.000;265679.900;6038.180;;6038.180
bdnb-bg-V3VA-Z7H8-CU57;35;2021;44.000;0.000;44.000;301555.300;0.000;301555.300;6853.530;;6853.530
bdnb-bg-V3VA-Z7H8-CU57;35;2022;44.000;0.000;44.000;243905.000;0.000;243905.000;5543.295;;5543.295
bdnb-bg-V3VA-Z7H8-CU57;35;2023;44.000;0.000;44.000;241616.700;0.000;241616.700;5491.289;;5491.289
bdnb-bg-V3VA-Z7H8-CU57;35;2024;43.000;0.000;43.000;245923.600;0.000;245923.600;5719.153;;5719.153
bdnb-bg-V7S3-A531-GQ1K;35;2019;34.000;0.000;34.000;38677.100;0.000;38677.100;1137.562;;1137.562
bdnb-bg-V7S3-A531-GQ1K;35;2020;70.000;0.000;70.000;280646.000;0.000;280646.000;4009.229;;4009.229
bdnb-bg-V7S3-A531-GQ1K;35;2021;70.000;0.000;70.000;268918.700;0.000;268918.700;3841.696;;3841.696
bdnb-bg-V7S3-A531-GQ1K;35;2022;71.000;0.000;71.000;217147.500;0.000;217147.500;3058.415;;3058.415
bdnb-bg-V7S3-A531-GQ1K;35;2023;71.000;0.000;71.000;214589.300;0.000;214589.300;3022.385;;3022.385
bdnb-bg-V7S3-A531-GQ1K;35;2024;71.000;0.000;71.000;220492.900;0.000;220492.900;3105.534;;3105.534
bdnb-bg-VCBY-ESQE-NUTF;35;2018;10.000;0.000;10.000;110947.100;0.000;110947.100;11094.710;;11094.710
bdnb-bg-VCBY-ESQE-NUTF;35;2019;10.000;0.000;10.000;108235.800;0.000;108235.800;10823.580;;10823.580
bdnb-bg-VCFD-N593-1EYU;35;2020;13.760;0.000;13.760;43874.400;0.000;43874.400;3188.547;;3188.547
bdnb-bg-VCFD-N593-1EYU;35;2021;13.760;0.000;13.760;61336.030;0.000;61336.030;4457.560;;4457.560
bdnb-bg-VCM4-PXW3-R9VC;35;2018;46.000;0.000;46.000;256233.700;0.000;256233.700;5570.298;;5570.298
bdnb-bg-VCM4-PXW3-R9VC;35;2019;46.000;0.000;46.000;237570.900;0.000;237570.900;5164.585;;5164.585
bdnb-bg-VCM4-PXW3-R9VC;35;2020;46.000;0.000;46.000;218547.000;0.000;218547.000;4751.022;;4751.022
bdnb-bg-VCM4-PXW3-R9VC;35;2021;46.000;0.000;46.000;249315.100;0.000;249315.100;5419.893;;5419.893
bdnb-bg-VCM4-PXW3-R9VC;35;2022;45.000;0.000;45.000;206129.200;0.000;206129.200;4580.649;;4580.649
bdnb-bg-VCM4-PXW3-R9VC;35;2023;46.000;0.000;46.000;196287.300;0.000;196287.300;4267.115;;4267.115
bdnb-bg-VCM4-PXW3-R9VC;35;2024;46.000;0.000;46.000;200166.600;0.000;200166.600;4351.448;;4351.448
bdnb-bg-VCUF-1CH8-FGRJ;35;2018;32.000;0.000;32.000;105192.100;0.000;105192.100;3287.253;;3287.253
bdnb-bg-VCUF-1CH8-FGRJ;35;2019;32.000;0.000;32.000;93223.800;0.000;93223.800;2913.244;;2913.244
bdnb-bg-VCUF-1CH8-FGRJ;35;2020;32.000;0.000;32.000;103841.400;0.000;103841.400;3245.044;;3245.044
bdnb-bg-VCUF-1CH8-FGRJ;35;2021;32.000;0.000;32.000;109767.300;0.000;109767.300;3430.228;;3430.228
bdnb-bg-VCUF-1CH8-FGRJ;35;2022;32.000;0.000;32.000;93024.000;0.000;93024.000;2907.000;;2907.000
bdnb-bg-VCUF-1CH8-FGRJ;35;2023;32.000;0.000;32.000;93076.200;0.000;93076.200;2908.631;;2908.631
bdnb-bg-VCUF-1CH8-FGRJ;35;2024;32.000;0.000;32.000;101532.200;0.000;101532.200;3172.881;;3172.881
bdnb-bg-VF9Q-TVWP-947E;35;2018;15.000;0.000;15.000;132126.500;0.000;132126.500;8808.433;;8808.433
bdnb-bg-VF9Q-TVWP-947E;35;2019;14.000;0.000;14.000;123434.300;0.000;123434.300;8816.736;;8816.736
bdnb-bg-VF9Q-TVWP-947E;35;2020;14.000;0.000;14.000;101150.000;0.000;101150.000;7225.000;;7225.000
bdnb-bg-VF9Q-TVWP-947E;35;2021;14.000;0.000;14.000;116901.900;0.000;116901.900;8350.136;;8350.136
bdnb-bg-VF9Q-TVWP-947E;35;2022;13.000;0.000;13.000;93877.500;0.000;93877.500;7221.346;;7221.346
bdnb-bg-VF9Q-TVWP-947E;35;2023;13.000;0.000;13.000;88133.400;0.000;88133.400;6779.492;;6779.492
bdnb-bg-VF9Q-TVWP-947E;35;2024;14.000;0.000;14.000;97160.200;0.000;97160.200;6940.014;;6940.014
bdnb-bg-VFJE-CM4F-7KX8;35;2018;24.000;0.000;24.000;150507.600;0.000;150507.600;6271.150;;6271.150
bdnb-bg-VFJE-CM4F-7KX8;35;2019;24.000;0.000;24.000;142579.200;0.000;142579.200;5940.800;;5940.800
bdnb-bg-VFJE-CM4F-7KX8;35;2020;24.000;0.000;24.000;142318.300;0.000;142318.300;5929.929;;5929.929
bdnb-bg-VFJE-CM4F-7KX8;35;2021;24.000;0.000;24.000;159908.600;0.000;159908.600;6662.858;;6662.858
bdnb-bg-VFJE-CM4F-7KX8;35;2022;24.000;0.000;24.000;131656.300;0.000;131656.300;5485.679;;5485.679
bdnb-bg-VFJE-CM4F-7KX8;35;2023;24.000;0.000;24.000;126189.300;0.000;126189.300;5257.888;;5257.888
bdnb-bg-VFJE-CM4F-7KX8;35;2024;24.000;0.000;24.000;131115.200;0.000;131115.200;5463.133;;5463.133
bdnb-bg-VG7R-87XJ-X8MM;35;2018;16.000;0.000;16.000;75810.100;0.000;75810.100;4738.131;;4738.131
bdnb-bg-VG7R-87XJ-X8MM;35;2019;16.000;0.000;16.000;69557.100;0.000;69557.100;4347.319;;4347.319
bdnb-bg-VG7R-87XJ-X8MM;35;2020;16.000;0.000;16.000;68908.300;0.000;68908.300;4306.769;;4306.769
bdnb-bg-VG7R-87XJ-X8MM;35;2021;15.000;0.000;15.000;78364.200;0.000;78364.200;5224.280;;5224.280
bdnb-bg-VG7R-87XJ-X8MM;35;2022;16.000;0.000;16.000;67829.600;0.000;67829.600;4239.350;;4239.350
bdnb-bg-VG7R-87XJ-X8MM;35;2023;16.000;0.000;16.000;67943.500;0.000;67943.500;4246.469;;4246.469
bdnb-bg-VG7R-87XJ-X8MM;35;2024;16.000;0.000;16.000;77406.700;0.000;77406.700;4837.919;;4837.919
bdnb-bg-VKSH-UUCY-U81Q;35;2018;10.000;0.000;10.000;99745.900;0.000;99745.900;9974.590;;9974.590
bdnb-bg-VKSH-UUCY-U81Q;35;2019;10.000;0.000;10.000;97650.800;0.000;97650.800;9765.080;;9765.080
bdnb-bg-VKSH-UUCY-U81Q;35;2020;10.000;0.000;10.000;102061.300;0.000;102061.300;10206.130;;10206.130
bdnb-bg-VKSH-UUCY-U81Q;35;2021;10.000;0.000;10.000;80383.200;0.000;80383.200;8038.320;;8038.320
bdnb-bg-VKWG-FCVC-C7Q4;35;2018;13.000;0.000;13.000;118889.500;0.000;118889.500;9145.346;;9145.346
bdnb-bg-VKWG-FCVC-C7Q4;35;2019;13.000;0.000;13.000;115260.000;0.000;115260.000;8866.154;;8866.154
bdnb-bg-VKWG-FCVC-C7Q4;35;2020;13.000;0.000;13.000;100732.600;0.000;100732.600;7748.662;;7748.662
bdnb-bg-VKWG-FCVC-C7Q4;35;2021;13.000;0.000;13.000;110827.000;0.000;110827.000;8525.154;;8525.154
bdnb-bg-VKWG-FCVC-C7Q4;35;2022;13.000;0.000;13.000;99412.800;0.000;99412.800;7647.138;;7647.138
bdnb-bg-VKWG-FCVC-C7Q4;35;2023;13.000;0.000;13.000;98561.500;0.000;98561.500;7581.654;;7581.654
bdnb-bg-VKWG-FCVC-C7Q4;35;2024;13.000;0.000;13.000;91101.800;0.000;91101.800;7007.831;;7007.831
bdnb-bg-VLSR-6JJ7-9TS9;35;2024;1.780;0.000;1.780;374170.230;0.000;374170.230;210207.994;;210207.994
bdnb-bg-VQ4A-NKLD-DV6C;35;2018;11.000;0.000;11.000;73308.200;0.000;73308.200;6664.382;;6664.382
bdnb-bg-VQ4A-NKLD-DV6C;35;2019;11.000;0.000;11.000;73409.100;0.000;73409.100;6673.555;;6673.555
bdnb-bg-VQ4A-NKLD-DV6C;35;2020;11.000;0.000;11.000;74721.300;0.000;74721.300;6792.845;;6792.845
bdnb-bg-VQ4A-NKLD-DV6C;35;2021;11.000;0.000;11.000;93602.900;0.000;93602.900;8509.355;;8509.355
bdnb-bg-VQ4A-NKLD-DV6C;35;2022;11.000;0.000;11.000;73484.300;0.000;73484.300;6680.391;;6680.391
bdnb-bg-VQ4A-NKLD-DV6C;35;2023;11.000;0.000;11.000;65549.700;0.000;65549.700;5959.064;;5959.064
bdnb-bg-VQ4A-NKLD-DV6C;35;2024;11.000;0.000;11.000;66066.500;0.000;66066.500;6006.045;;6006.045
bdnb-bg-VQ6R-L48Z-UEKY;35;2018;30.000;0.000;30.000;195201.900;0.000;195201.900;6506.730;;6506.730
bdnb-bg-VQ6R-L48Z-UEKY;35;2019;30.000;0.000;30.000;200025.000;0.000;200025.000;6667.500;;6667.500
bdnb-bg-UZVG-YSWS-RJPD;35;2018;19.000;0.000;19.000;189536.400;0.000;189536.400;9975.600;;9975.600
bdnb-bg-UZVG-YSWS-RJPD;35;2019;19.000;0.000;19.000;193994.000;0.000;193994.000;10210.211;;10210.211
bdnb-bg-UZVG-YSWS-RJPD;35;2020;19.000;0.000;19.000;182090.200;0.000;182090.200;9583.695;;9583.695
bdnb-bg-UZVG-YSWS-RJPD;35;2021;18.000;0.000;18.000;183283.300;0.000;183283.300;10182.406;;10182.406
bdnb-bg-UZVG-YSWS-RJPD;35;2022;18.000;0.000;18.000;143878.900;0.000;143878.900;7993.272;;7993.272
bdnb-bg-UZVG-YSWS-RJPD;35;2023;18.000;0.000;18.000;136508.400;0.000;136508.400;7583.800;;7583.800
bdnb-bg-UZVG-YSWS-RJPD;35;2024;18.000;0.000;18.000;145787.800;0.000;145787.800;8099.322;;8099.322
bdnb-bg-UZWC-FU1B-RB6U;35;2018;13.000;0.000;13.000;116873.000;0.000;116873.000;8990.231;;8990.231
bdnb-bg-UZWC-FU1B-RB6U;35;2019;13.000;0.000;13.000;114017.200;0.000;114017.200;8770.554;;8770.554
bdnb-bg-UZWC-FU1B-RB6U;35;2020;13.000;0.000;13.000;106025.500;0.000;106025.500;8155.808;;8155.808
bdnb-bg-UZWC-FU1B-RB6U;35;2021;13.000;0.000;13.000;126184.000;0.000;126184.000;9706.462;;9706.462
bdnb-bg-UZWC-FU1B-RB6U;35;2022;13.000;0.000;13.000;100528.200;0.000;100528.200;7732.938;;7732.938
bdnb-bg-UZWC-FU1B-RB6U;35;2023;13.000;0.000;13.000;101091.800;0.000;101091.800;7776.292;;7776.292
bdnb-bg-UZWC-FU1B-RB6U;35;2024;13.000;0.000;13.000;109887.700;0.000;109887.700;8452.900;;8452.900
bdnb-bg-V71R-JW8C-JQGM;35;2018;20.000;0.000;20.000;91242.900;0.000;91242.900;4562.145;;4562.145
bdnb-bg-V71R-JW8C-JQGM;35;2019;20.000;0.000;20.000;88789.400;0.000;88789.400;4439.470;;4439.470
bdnb-bg-V71R-JW8C-JQGM;35;2020;20.000;0.000;20.000;83911.400;0.000;83911.400;4195.570;;4195.570
bdnb-bg-V71R-JW8C-JQGM;35;2021;20.000;0.000;20.000;90538.100;0.000;90538.100;4526.905;;4526.905
bdnb-bg-V71R-JW8C-JQGM;35;2022;20.000;0.000;20.000;77842.100;0.000;77842.100;3892.105;;3892.105
bdnb-bg-V71R-JW8C-JQGM;35;2023;20.000;0.000;20.000;77250.400;0.000;77250.400;3862.520;;3862.520
bdnb-bg-V71R-JW8C-JQGM;35;2024;20.000;0.000;20.000;75453.800;0.000;75453.800;3772.690;;3772.690
bdnb-bg-V79B-TR4T-UVD4;35;2018;11.000;0.000;11.000;90312.000;0.000;90312.000;8210.182;;8210.182
bdnb-bg-V79B-TR4T-UVD4;35;2019;11.000;0.000;11.000;94225.100;0.000;94225.100;8565.918;;8565.918
bdnb-bg-V79B-TR4T-UVD4;35;2020;11.000;0.000;11.000;88527.600;0.000;88527.600;8047.964;;8047.964
bdnb-bg-V79B-TR4T-UVD4;35;2021;11.000;0.000;11.000;98234.900;0.000;98234.900;8930.445;;8930.445
bdnb-bg-V79B-TR4T-UVD4;35;2022;11.000;0.000;11.000;93813.000;0.000;93813.000;8528.455;;8528.455
bdnb-bg-V79B-TR4T-UVD4;35;2023;11.000;0.000;11.000;81925.400;0.000;81925.400;7447.764;;7447.764
bdnb-bg-V79B-TR4T-UVD4;35;2024;11.000;0.000;11.000;80577.300;0.000;80577.300;7325.209;;7325.209
bdnb-bg-VBAU-341R-1XXW;35;2018;105.000;0.000;105.000;249078.300;0.000;249078.300;2372.174;;2372.174
bdnb-bg-VBAU-341R-1XXW;35;2019;105.000;0.000;105.000;241359.200;0.000;241359.200;2298.659;;2298.659
bdnb-bg-VBAU-341R-1XXW;35;2020;103.000;0.000;103.000;265269.100;0.000;265269.100;2575.428;;2575.428
bdnb-bg-VBAU-341R-1XXW;35;2021;102.000;0.000;102.000;260632.900;0.000;260632.900;2555.225;;2555.225
bdnb-bg-VBAU-341R-1XXW;35;2022;102.000;0.000;102.000;244435.700;0.000;244435.700;2396.428;;2396.428
bdnb-bg-VBAU-341R-1XXW;35;2023;99.000;0.000;99.000;238248.700;0.000;238248.700;2406.553;;2406.553
bdnb-bg-VBAU-341R-1XXW;35;2024;101.000;0.000;101.000;230971.100;0.000;230971.100;2286.843;;2286.843
bdnb-bg-VJVX-X3VT-8SB1;35;2018;53.000;0.000;53.000;339466.100;0.000;339466.100;6405.021;;6405.021
bdnb-bg-VJVX-X3VT-8SB1;35;2019;53.000;0.000;53.000;345047.800;0.000;345047.800;6510.336;;6510.336
bdnb-bg-VJVX-X3VT-8SB1;35;2020;53.000;0.000;53.000;330124.900;0.000;330124.900;6228.772;;6228.772
bdnb-bg-VJVX-X3VT-8SB1;35;2021;53.000;0.000;53.000;379424.700;0.000;379424.700;7158.957;;7158.957
bdnb-bg-VJVX-X3VT-8SB1;35;2022;53.000;0.000;53.000;304420.900;0.000;304420.900;5743.791;;5743.791
bdnb-bg-VJVX-X3VT-8SB1;35;2023;53.000;0.000;53.000;296380.900;0.000;296380.900;5592.092;;5592.092
bdnb-bg-VJVX-X3VT-8SB1;35;2024;53.000;0.000;53.000;318773.000;0.000;318773.000;6014.585;;6014.585
bdnb-bg-V5M6-88SY-ZKUW;35;2023;32.000;0.000;32.000;88572.800;0.000;88572.800;2767.900;;2767.900
bdnb-bg-V5M6-88SY-ZKUW;35;2024;32.000;0.000;32.000;198217.600;0.000;198217.600;6194.300;;6194.300
bdnb-bg-V67A-55GA-HSVG;35;2018;44.000;0.000;44.000;363880.600;0.000;363880.600;8270.014;;8270.014
bdnb-bg-V67A-55GA-HSVG;35;2019;44.000;0.000;44.000;355636.200;0.000;355636.200;8082.641;;8082.641
bdnb-bg-V67A-55GA-HSVG;35;2020;43.000;0.000;43.000;294593.500;0.000;294593.500;6851.012;;6851.012
bdnb-bg-V67A-55GA-HSVG;35;2021;42.000;0.000;42.000;354792.200;0.000;354792.200;8447.433;;8447.433
bdnb-bg-V67A-55GA-HSVG;35;2022;42.000;0.000;42.000;281463.900;0.000;281463.900;6701.521;;6701.521
bdnb-bg-V67A-55GA-HSVG;35;2023;42.000;0.000;42.000;276769.600;0.000;276769.600;6589.752;;6589.752
bdnb-bg-V67A-55GA-HSVG;35;2024;42.000;0.000;42.000;288798.300;0.000;288798.300;6876.150;;6876.150
bdnb-bg-V67W-1TLX-KTPB;35;2018;67.000;0.000;67.000;406476.500;0.000;406476.500;6066.813;;6066.813
bdnb-bg-V67W-1TLX-KTPB;35;2019;67.000;0.000;67.000;434404.800;0.000;434404.800;6483.654;;6483.654
bdnb-bg-V67W-1TLX-KTPB;35;2020;66.000;0.000;66.000;390802.900;0.000;390802.900;5921.256;;5921.256
bdnb-bg-V67W-1TLX-KTPB;35;2021;66.000;0.000;66.000;426857.600;0.000;426857.600;6467.539;;6467.539
bdnb-bg-V67W-1TLX-KTPB;35;2022;64.000;0.000;64.000;359285.600;0.000;359285.600;5613.838;;5613.838
bdnb-bg-V67W-1TLX-KTPB;35;2023;65.000;0.000;65.000;327447.700;0.000;327447.700;5037.657;;5037.657
bdnb-bg-V67W-1TLX-KTPB;35;2024;65.000;0.000;65.000;347858.700;0.000;347858.700;5351.672;;5351.672
bdnb-bg-VAS2-1HZV-AX67;35;2018;20.000;0.000;20.000;163609.800;0.000;163609.800;8180.490;;8180.490
bdnb-bg-VAS2-1HZV-AX67;35;2019;20.000;0.000;20.000;178064.300;0.000;178064.300;8903.215;;8903.215
bdnb-bg-VAS2-1HZV-AX67;35;2020;20.000;0.000;20.000;151715.400;0.000;151715.400;7585.770;;7585.770
bdnb-bg-VAS2-1HZV-AX67;35;2021;20.000;0.000;20.000;170850.400;0.000;170850.400;8542.520;;8542.520
bdnb-bg-VAS2-1HZV-AX67;35;2022;30.000;0.000;30.000;180609.600;0.000;180609.600;6020.320;;6020.320
bdnb-bg-VAS2-1HZV-AX67;35;2023;30.000;0.000;30.000;185572.100;0.000;185572.100;6185.737;;6185.737
bdnb-bg-VAS2-1HZV-AX67;35;2024;30.000;0.000;30.000;185259.600;0.000;185259.600;6175.320;;6175.320
bdnb-bg-VEFN-QSD1-YRYF;35;2018;12.000;0.000;12.000;109323.700;0.000;109323.700;9110.308;;9110.308
bdnb-bg-VEFN-QSD1-YRYF;35;2019;12.000;0.000;12.000;98703.100;0.000;98703.100;8225.258;;8225.258
bdnb-bg-VEFN-QSD1-YRYF;35;2020;11.000;0.000;11.000;88148.600;0.000;88148.600;8013.509;;8013.509
bdnb-bg-VEFN-QSD1-YRYF;35;2021;11.000;0.000;11.000;89079.700;0.000;89079.700;8098.155;;8098.155
bdnb-bg-VEFN-QSD1-YRYF;35;2022;11.000;0.000;11.000;77088.700;0.000;77088.700;7008.064;;7008.064
bdnb-bg-VEFN-QSD1-YRYF;35;2023;12.000;0.000;12.000;70560.600;0.000;70560.600;5880.050;;5880.050
bdnb-bg-VEFN-QSD1-YRYF;35;2024;12.000;0.000;12.000;89754.700;0.000;89754.700;7479.558;;7479.558
bdnb-bg-VJ39-DCJV-31DZ;35;2018;34.000;0.000;34.000;9792.200;0.000;9792.200;288.006;;288.006
bdnb-bg-VJ39-DCJV-31DZ;35;2019;22.000;0.000;22.000;5924.200;0.000;5924.200;269.282;;269.282
bdnb-bg-VJ39-DCJV-31DZ;35;2020;10.000;0.000;10.000;3841.400;0.000;3841.400;384.140;;384.140
bdnb-bg-VJ39-DCJV-31DZ;35;2021;10.000;0.000;10.000;3959.000;0.000;3959.000;395.900;;395.900
bdnb-bg-VNU9-5HLY-ZP4W;35;2021;37.000;0.000;37.000;71864.600;0.000;71864.600;1942.286;;1942.286
bdnb-bg-VNU9-5HLY-ZP4W;35;2022;39.000;0.000;39.000;158580.600;0.000;158580.600;4066.169;;4066.169
bdnb-bg-VNU9-5HLY-ZP4W;35;2023;39.000;0.000;39.000;160753.100;0.000;160753.100;4121.874;;4121.874
bdnb-bg-VNU9-5HLY-ZP4W;35;2024;39.000;0.000;39.000;168689.300;0.000;168689.300;4325.367;;4325.367
bdnb-bg-VVY5-J9ES-PK7E;35;2018;2.000;0.000;2.000;1113343.100;0.000;1113343.100;556671.550;;556671.550
bdnb-bg-VVY5-J9ES-PK7E;35;2019;2.000;0.000;2.000;1113027.500;0.000;1113027.500;556513.750;;556513.750
bdnb-bg-VVY5-J9ES-PK7E;35;2020;2.000;0.000;2.000;1053075.700;0.000;1053075.700;526537.850;;526537.850
bdnb-bg-VVY5-J9ES-PK7E;35;2021;2.000;0.000;2.000;1222979.100;0.000;1222979.100;611489.550;;611489.550
bdnb-bg-VVY5-J9ES-PK7E;35;2022;2.000;0.000;2.000;1018793.600;0.000;1018793.600;509396.800;;509396.800
bdnb-bg-VVY5-J9ES-PK7E;35;2023;1.000;0.000;1.000;985096.100;0.000;985096.100;985096.100;;985096.100
bdnb-bg-VVY5-J9ES-PK7E;35;2024;1.000;0.000;1.000;1018070.900;0.000;1018070.900;1018070.900;;1018070.900
bdnb-bg-VW3N-TGP5-5M1U;35;2018;23.000;0.000;23.000;151650.100;0.000;151650.100;6593.483;;6593.483
bdnb-bg-VW3N-TGP5-5M1U;35;2019;23.000;0.000;23.000;143530.700;0.000;143530.700;6240.465;;6240.465
