Code INSEE commune,commune,Code INSEE département,Département,Code INSEE région,Région,Type peuplement,Essence,Développement,Diamètre moyen,Surface travaux/longueur travaux,Année coupe,Hiérarchie géographique,Géo-point commune,COMMUNE_PRINCIPALE,Méthode de coupe,Nombre d'unités,Hmax CCG-LA,Courbes hauteurs (Désignation),Courbes hauteurs (Essence),Mise en oeuvre manuel (% manuel),Travaux tiers
35051,Cesson-Sévigné,35,,,,Isolé Pied de pylône,,Neutre,< 15,0,,,"48.1202268032, -1.59714447272",Cesson-Sévigné,AUCUNE,,-4.5,,,,Non
35353,Vezin-le-Coquet,35,,,,Taillis,"Prunellier commun (Épine noire),Aubépine,Chêne commun",Neutre,< 15,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,DÉBROUSSAILLAGE,,13.5,C,Chêne commun,0,Non
35353,Vezin-le-Coquet,35,,,,Isolé Pied de pylône,,Neutre,,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,AUCUNE,,0.0,,,,Non
35210,Pacé,35,,,,Isolé Pied de pylône,,Actif,,20,2028,,"48.152548244, -1.77716643787",Pacé,DÉBROUSSAILLAGE,,0.0,,,100,Non
35353,Vezin-le-Coquet,35,,,,Futaie,"Fruitier,Pêcher",Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,2,8.0,A,Pêcher,100,Non
35210,Pacé,35,,,,Arbre isolé,Châtaignier,Actif,> 30,0,2099,,"48.152548244, -1.77716643787",Pacé,ABATTAGE,1,17.0,B,Châtaignier,100,Non
35051,Cesson-Sévigné,35,,,,Haie,"Érable champêtre,Prunellier commun (Épine noire),Bouleau",Actif,< 15,0,2029,,"48.1202268032, -1.59714447272",Cesson-Sévigné,TAILLE,,17.5,B,Bouleau,0,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Taillis sous Futaie,"Laurier,Frêne,Saule (blanc, argenté, vivier, Osier blanc)",Actif,15 - 30,0,2031,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,ABATTAGE,5,4.0,D,Frêne,0,Non
35238,Rennes,35,,,,Futaie,"Prunier,rhododendron,Pêcher",Neutre,15 - 30,0,,,"48.1119791219, -1.68186449144",Rennes,ABATTAGE,4,14.0,B,Prunier,100,Non
35240,Le Rheu,35,,,,Lisière,,Actif,> 30,0,2027,,"48.097397419, -1.78149989185",Le Rheu,ELAGAGE EN RIDEAU,,0.0,,Chêne commun,0,Non
35210,Pacé,35,,,,Haie,"Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2026,,"48.152548244, -1.77716643787",Pacé,TAILLE,,8.0,C,"Saule (blanc, argenté, vivier, Osier blanc)",100,Non
35047,Bruz,35,,,,Arbre isolé,Chêne commun,Actif,15 - 30,0,2099,,"48.0261755313, -1.74817480915",Bruz,ABATTAGE,1,4.5,E,Chêne commun,100,Non
35189,Montgermont,35,,,,Arbre isolé,Pommier,Actif,15 - 30,0,2027,,"48.1538376773, -1.71729477816",Montgermont,ECIMAGE,1,9.0,B,Pommier,100,Non
35189,Montgermont,35,,,,Taillis,"Ajonc,Bouleau,Noyer",Actif,,0,2030,,"48.1538376773, -1.71729477816",Montgermont,DÉBROUSSAILLAGE,,8.0,B,Bouleau,100,Non
35189,Montgermont,35,,,,Haie,"Merisier,Noisetier (Coudrier, pourpre, tortueux),Chêne commun",Actif,< 15,0,2027,,"48.1538376773, -1.71729477816",Montgermont,TAILLE,,8.0,B,"Noisetier (Coudrier, pourpre, tortueux)",0,Non
35189,Montgermont,35,,,,Futaie,"Pommier,Cerisier",Neutre,15 - 30,0,,,"48.1538376773, -1.71729477816",Montgermont,AUCUNE,10,10.0,B,Cerisier,,Non
35204,Nouvoitou,35,,,,Taillis,"Châtaignier,Érable",Actif,15 - 30,0,2025,,"48.0299058856, -1.55180159639",Nouvoitou,DÉBROUSSAILLAGE,,7.8,B,Châtaignier,100,Non
35024,Betton,35,,,,Taillis,"Merisier,Chêne commun",Actif,,0,2028,,"48.1812360423, -1.64589552684",Betton,DÉBROUSSAILLAGE,,15.0,A,Merisier,100,Non
35275,Saint-Gilles,35,,,,Haie,"Chêne commun,Églantier (Rosier sauvage),Saule (blanc, argenté, vivier, Osier blanc)",Neutre,< 15,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,TAILLE,,12.0,E,Chêne commun,0,Non
35275,Saint-Gilles,35,,,,Futaie,Fruitier,Neutre,15 - 30,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,ABATTAGE,6,13.5,A,Fruitier,100,Non
35051,Cesson-Sévigné,35,,,,Isolé Pied de pylône,,Actif,,60,2027,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,0.0,,,100,Non
35051,Cesson-Sévigné,35,,,,Haie,"Chêne commun,Saule marsault (des chèvres)",Actif,< 15,0,2027,,"48.1202268032, -1.59714447272",Cesson-Sévigné,TAILLE,,2.0,B,Saule marsault (des chèvres),100,Non
35120,Gévezé,35,,,,Isolé Pied de pylône,,Actif,,60,2025,,"48.2133254705, -1.79930703575",Gévezé,DÉBROUSSAILLAGE,,0.0,,,100,Non
35088,Corps-Nuds,35,,,,Arbre isolé,Pommier,Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,16.3,B,Pommier,,Non
35088,Corps-Nuds,35,,,,Arbre isolé,Pommier,Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,11.0,B,Pommier,,Non
35088,Corps-Nuds,35,,,,Haie,Merisier,Actif,< 15,0,2028,,"47.9823871404, -1.57026704551",Corps-Nuds,TAILLE,15,12.2,B,Merisier,0,Non
35076,Chavagne,35,,,,Haie,"Chêne commun,Hêtre commun (pourpre, pleureur)",Actif,< 15,0,2030,,"48.0561574005, -1.78649242036",Chavagne,TAILLE,,9.5,D,"Hêtre commun (pourpre, pleureur)",100,Oui
35076,Chavagne,35,,,,Haie,"Frêne,Saule (blanc, argenté, vivier, Osier blanc),Aulne",Actif,< 15,0,2026,,"48.0561574005, -1.78649242036",Chavagne,TAILLE,,7.0,Bi,Aulne,0,Non
35076,Chavagne,35,,,,Taillis,Ronces,Neutre,< 15,0,,,"48.0561574005, -1.78649242036",Chavagne,DÉBROUSSAILLAGE,,6.0,A,Ronces,0,Non
35275,Saint-Gilles,35,,,,Futaie,"Bouleau,Frêne",Actif,15 - 30,0,2029,,"48.1520929859, -1.85374690386",Saint-Gilles,ECIMAGE,5,14.0,B,Bouleau,100,Oui
35353,Vezin-le-Coquet,35,,,,Haie,Châtaignier,Actif,> 30,0,2032,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,7,8.0,B,Châtaignier,100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Pommier,Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,9.5,B,Pommier,100,Non
35210,Pacé,35,,,,Haie,"Cornouiller (mâle ou sauvage),Sureau,Noisetier (Coudrier, pourpre, tortueux)",Neutre,< 15,0,,,"48.152548244, -1.77716643787",Pacé,TAILLE,,19.5,B,"Noisetier (Coudrier, pourpre, tortueux)",0,Non
35051,Cesson-Sévigné,35,,,,Taillis,"Ronces,Saule (blanc, argenté, vivier, Osier blanc),Cornouiller (mâle ou sauvage)",Actif,< 15,0,2099,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,11.5,E,"Saule (blanc, argenté, vivier, Osier blanc)",100,Non
35051,Cesson-Sévigné,35,,,,Arbre isolé,Sapin de Douglas (Pin d'Oregon),Actif,15 - 30,0,2029,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,1,10.5,C,Sapin de Douglas (Pin d'Oregon),100,Non
35088,Corps-Nuds,35,,,,Taillis,"Châtaignier,Noisetier (Coudrier, pourpre, tortueux),Sureau",Actif,< 15,0,2025,,"47.9823871404, -1.57026704551",Corps-Nuds,DÉBROUSSAILLAGE,,11.0,B,Châtaignier,100,Non
35024,Betton,35,,,,Futaie,Cyprès,Actif,15 - 30,0,2031,,"48.1812360423, -1.64589552684",Betton,ECIMAGE,18,19.9,A,Cyprès,100,Non
35076,Chavagne,35,,,,Isolé Pied de pylône,,Neutre,,20,,,"48.0561574005, -1.78649242036",Chavagne,DÉBROUSSAILLAGE,,-3.5,,,100,Non
35076,Chavagne,35,,,,Haie,"Érable,Noisetier (Coudrier, pourpre, tortueux),Charme commun (Charmille),Châtaignier",Actif,15 - 30,0,2027,,"48.0561574005, -1.78649242036",Chavagne,ECIMAGE,8,12.0,C,Érable,0,Non
35208,Orgères,35,,,,Haie,Bambou,Neutre,< 15,0,,,"47.9853322097, -1.66640026267",Orgères,TAILLE,,5.0,A,Bambou,0,Oui
35208,Orgères,35,,,,Futaie,Cerisier,Neutre,15 - 30,0,,,"47.9853322097, -1.66640026267",Orgères,AUCUNE,10,7.0,B,Cerisier,,Non
35024,Betton,35,,,,Isolé Pied de pylône,,Actif,,150,2025,,"48.1812360423, -1.64589552684",Betton,DÉBROUSSAILLAGE,,0.0,,,100,Non
35352,Vern-sur-Seiche,35,,,,Arbre isolé,"Sapin (blanc, noir, pectiné)",Actif,> 30,0,2031,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ECIMAGE,1,5.5,A,"Sapin (blanc, noir, pectiné)",100,Non
35088,Corps-Nuds,35,,,,Arbre isolé,Chêne commun,Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,26.0,C,Chêne commun,,Non
35278,Saint-Grégoire,35,,,,Haie,Cyprès,Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,6.0,B,Cyprès,100,Oui
35278,Saint-Grégoire,35,,,,Haie,Buis,Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,9.5,Bi,Buis,100,Non
35131,L'Hermitage,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2031,,"48.1221023417, -1.8166504183",L'Hermitage,ABATTAGE,1,13.5,C,Chêne commun,100,Non
35131,L'Hermitage,35,,,,Haie,"Chêne commun,Prunellier commun (Épine noire)",Neutre,< 15,0,,,"48.1221023417, -1.8166504183",L'Hermitage,TAILLE,,20.0,D,Chêne commun,100,Non
35131,L'Hermitage,35,,,,Haie,Châtaignier,Actif,< 15,0,2028,,"48.1221023417, -1.8166504183",L'Hermitage,TAILLE,,9.0,C,Châtaignier,100,Non
35136,Janzé,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Aubépine",Neutre,< 15,0,,,"47.9428950804, -1.50038718382",Janzé,TAILLE,,19.0,B,"Noisetier (Coudrier, pourpre, tortueux)",0,Non
35136,Janzé,35,,,,Haie,Chêne commun,Actif,> 30,0,2040,,"47.9428950804, -1.50038718382",Janzé,ECIMAGE,4,20.0,C,Chêne commun,0,Non
35278,Saint-Grégoire,35,,,,Haie,"Châtaignier,Saule marsault (des chèvres),Frêne",Actif,< 15,0,2027,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,8.9,B,Frêne,100,Non
35334,Thorigné-Fouillard,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Saule marsault (des chèvres),Chêne commun",Actif,< 15,0,2025,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,TAILLE,,9.9,A,Saule marsault (des chèvres),100,Non
35334,Thorigné-Fouillard,35,,,,Lisière,,Actif,> 30,0,2025,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ELAGAGE,7,0.0,,"Sapin (blanc, noir, pectiné)",100,Non
35132,Hirel,35,,,,Futaie,"Saule (blanc, argenté, vivier, Osier blanc)",Actif,> 30,0,2026,,"48.5948348848, -1.80915236052",Hirel,ECIMAGE,3,6.0,B3,"Saule (blanc, argenté, vivier, Osier blanc)",0,Non
35132,Hirel,35,,,,Haie,"Cornouiller (mâle ou sauvage),Peuplier,Noisetier (Coudrier, pourpre, tortueux)",Actif,< 15,0,2026,,"48.5948348848, -1.80915236052",Hirel,TAILLE,,6.5,A,Peuplier,50,Non
35088,Corps-Nuds,35,,,,Taillis,Châtaignier,Neutre,< 15,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,DÉBROUSSAILLAGE,3,16.0,B,Châtaignier,100,Non
35204,Nouvoitou,35,,,,Futaie,"Chêne commun,Châtaignier,Aulne,Bouleau",Actif,> 30,0,2037,,"48.0299058856, -1.55180159639",Nouvoitou,ABATTAGE,28,19.0,B,Châtaignier,100,Non
35204,Nouvoitou,35,,,,Futaie,"Frêne,Chêne commun",Actif,> 30,0,2037,,"48.0299058856, -1.55180159639",Nouvoitou,ABATTAGE,6,20.5,C,Frêne,100,Non
35278,Saint-Grégoire,35,,,,Taillis,"Sureau,Orme,Chêne commun",Actif,< 15,0,2030,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,7.5,C,Orme,100,Non
35204,Nouvoitou,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Charme commun (Charmille),Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2028,,"48.0299058856, -1.55180159639",Nouvoitou,TAILLE,,14.1,B,Charme commun (Charmille),0,Non
35334,Thorigné-Fouillard,35,,,,Haie,"Fusain (d'Europe),Sureau,Prunellier commun (Épine noire)",Actif,< 15,0,2025,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,TAILLE,,2.8,A,Prunellier commun (Épine noire),100,Non
35275,Saint-Gilles,35,,,,Arbre isolé,Pin sylvestre,Actif,15 - 30,0,2099,,"48.1520929859, -1.85374690386",Saint-Gilles,ECIMAGE,1,12.5,B,Pin sylvestre,100,Non
35275,Saint-Gilles,35,,,,Haie,"Ronces,Prunellier commun (Épine noire)",Neutre,< 15,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,TAILLE,,14.5,A,Prunellier commun (Épine noire),0,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Arbre isolé,Pommier,Actif,> 30,0,2031,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,ABATTAGE,1,10.5,B,Pommier,100,Non
35352,Vern-sur-Seiche,35,,,,Haie,Cyprès,Neutre,< 15,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,TAILLE,,9.5,C,Cyprès,100,Oui
35353,Vezin-le-Coquet,35,,,,Haie,"Merisier,Aubépine,Chêne commun",Neutre,< 15,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,TAILLE,,13.0,C,Chêne commun,0,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,"Sapin (blanc, noir, pectiné)",Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,1,8.0,A,"Sapin (blanc, noir, pectiné)",100,Non
35353,Vezin-le-Coquet,35,,,,Haie,Thuya,Neutre,< 15,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,TAILLE,,19.0,C,Thuya,0,Oui
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Thuya,Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,AUCUNE,1,7.0,C,Thuya,,Non
35353,Vezin-le-Coquet,35,,,,Futaie,Fruitier,Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,3,7.5,B,Fruitier,100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Liquidambar,Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,7.0,B,Liquidambar,100,Non
35051,Cesson-Sévigné,35,,,,Arbre isolé,Érable,Actif,15 - 30,0,2099,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,1,16.5,B,Érable,100,Non
35051,Cesson-Sévigné,35,,,,Haie,"Prunellier commun (Épine noire),Alisier",Actif,< 15,0,2025,,"48.1202268032, -1.59714447272",Cesson-Sévigné,TAILLE,,4.0,A,Prunellier commun (Épine noire),100,Non
35196,Mordelles,35,,,,Arbre isolé,Noyer,Actif,> 30,0,2029,,"48.0857602983, -1.84210731238",Mordelles,ECIMAGE,1,13.5,B,Noyer,100,Non
35240,Le Rheu,35,,,,Haie,"Érable,Noisetier (Coudrier, pourpre, tortueux),Laurier",Actif,< 15,0,2027,,"48.097397419, -1.78149989185",Le Rheu,TAILLE,,7.0,D,Érable,0,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Chêne commun,Actif,15 - 30,0,2099,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,12.0,D,Chêne commun,100,Non
35210,Pacé,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux)",Neutre,< 15,0,,,"48.152548244, -1.77716643787",Pacé,TAILLE,,13.0,B,"Noisetier (Coudrier, pourpre, tortueux)",100,Non
35039,Brécé,35,,,,Futaie,Châtaignier,Neutre,15 - 30,0,,,"48.1107701278, -1.48991638652",Brécé,AUCUNE,2,12.5,B,Châtaignier,,Non
35245,Romillé,35,,,,Futaie,Chêne commun,Actif,> 30,0,2028,,"48.2223488257, -1.87904298142",Romillé,ECIMAGE,4,19.0,C,Chêne commun,100,Non
35051,Cesson-Sévigné,35,,,,Taillis,"Saule (blanc, argenté, vivier, Osier blanc),Chêne commun,Saule marsault (des chèvres)",Actif,,0,2028,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,11.0,D,"Saule (blanc, argenté, vivier, Osier blanc)",100,Oui
35132,Hirel,35,,,,Futaie,Cerisier,Actif,15 - 30,0,2026,,"48.5948348848, -1.80915236052",Hirel,ECIMAGE,8,6.5,B,Cerisier,100,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2024,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,1,10.5,C,Chêne commun,100,Non
35334,Thorigné-Fouillard,35,,,,Haie,"Peuplier,Ronces,Saule (blanc, argenté, vivier, Osier blanc)",Neutre,< 15,0,,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,AUCUNE,,8.0,C,Peuplier,,Non
35051,Cesson-Sévigné,35,,,,Arbre isolé,Bouleau,Actif,> 30,0,2037,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ABATTAGE,,20.9,A,Bouleau,100,Non
35334,Thorigné-Fouillard,35,,,,Arbre isolé,Pin,Actif,15 - 30,0,2099,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ABATTAGE,1,10.0,B,Pin,100,Non
35334,Thorigné-Fouillard,35,,,,Arbre isolé,Araucaria (Arbre à singe),Actif,15 - 30,0,2028,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ECIMAGE,1,10.5,A,Araucaria (Arbre à singe),100,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Tilleul,Actif,15 - 30,0,2099,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,1,11.0,C,Tilleul,100,Non
35278,Saint-Grégoire,35,,,,Taillis,"Chêne rouge d'Amérique (USA),Merisier",Actif,,0,2027,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,14.5,C,Chêne rouge d'Amérique (USA),100,Non
35131,L'Hermitage,35,,,,Arbre isolé,Chêne commun,Neutre,15 - 30,0,,,"48.1221023417, -1.8166504183",L'Hermitage,ABATTAGE,1,18.0,E,Chêne commun,100,Non
35131,L'Hermitage,35,,,,Futaie,"Cerisier,Fruitier",Neutre,15 - 30,0,,,"48.1221023417, -1.8166504183",L'Hermitage,AUCUNE,44,15.5,A,Cerisier,0,Non
35136,Janzé,35,,,,Arbre isolé,Houx,Neutre,15 - 30,0,,,"47.9428950804, -1.50038718382",Janzé,ABATTAGE,1,18.5,A,Houx,0,Non
35136,Janzé,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2055,,"47.9428950804, -1.50038718382",Janzé,ABATTAGE,1,19.0,C,Chêne commun,100,Non
35352,Vern-sur-Seiche,35,,,,Futaie,"Merisier,Chêne commun",Actif,15 - 30,0,2099,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ABATTAGE,7,6.5,C,Chêne commun,0,Non
35352,Vern-sur-Seiche,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2031,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ELAGAGE,1,6.5,C,Chêne commun,100,Non
35210,Pacé,35,,,,Futaie,"Chêne commun,Châtaignier",Actif,> 30,0,2099,,"48.152548244, -1.77716643787",Pacé,ABATTAGE,3,17.0,C,Chêne commun,100,Non
35066,Chartres-de-Bretagne,35,,,,Taillis,"Olivier,Palmier",Neutre,< 15,0,,,"48.0451561683, -1.70650297343",Chartres-de-Bretagne,AUCUNE,,7.5,B,Palmier,,Non
35120,Gévezé,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2028,,"48.2133254705, -1.79930703575",Gévezé,ECIMAGE,1,10.1,C,Chêne commun,100,Non
35076,Chavagne,35,,,,Haie,"Saule (blanc, argenté, vivier, Osier blanc),Chêne commun",Actif,< 15,0,2027,,"48.0561574005, -1.78649242036",Chavagne,TAILLE,,6.5,E,"Saule (blanc, argenté, vivier, Osier blanc)",100,Non
35024,Betton,35,,,,Haie,Charme commun (Charmille),Actif,15 - 30,0,2037,,"48.1812360423, -1.64589552684",Betton,ECIMAGE,23,19.4,B,Charme commun (Charmille),100,Non
35088,Corps-Nuds,35,,,,Arbre isolé,"Saule (blanc, argenté, vivier, Osier blanc)",Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,23.3,A,"Saule (blanc, argenté, vivier, Osier blanc)",,Non
35088,Corps-Nuds,35,,,,Lisière,,Actif,> 30,0,2025,,"47.9823871404, -1.57026704551",Corps-Nuds,ELAGAGE,3,0.0,,Chêne commun,100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2099,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,1,7.0,C,Chêne commun,100,Non
35353,Vezin-le-Coquet,35,,,,Pied de pylône,,Neutre,,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,AUCUNE,,0.0,,,,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Noyer,Actif,> 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,9.5,B,Noyer,100,Non
35353,Vezin-le-Coquet,35,,,,Lisière,,Actif,> 30,0,2033,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ELAGAGE,1,0.0,,Chêne rouge d'Amérique (USA),100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2099,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,1,8.0,C,Chêne commun,100,Non
35051,Cesson-Sévigné,35,,,,Futaie,"Érable sycomore,Robinier",Actif,15 - 30,0,2099,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,28,7.0,C,Robinier,100,Non
35051,Cesson-Sévigné,35,,,,Futaie,Érable,Actif,15 - 30,0,2026,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,4,13.0,C,Érable,100,Non
35051,Cesson-Sévigné,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2027,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,1,13.5,C,Chêne commun,100,Non
35088,Corps-Nuds,35,,,,Arbre isolé,Pommier,Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,16.6,B,Pommier,,Non
35088,Corps-Nuds,35,,,,Arbre isolé,Noyer,Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,1,15.4,C,Noyer,,Non
35275,Saint-Gilles,35,,,,Arbre isolé,Chêne commun,Neutre,15 - 30,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,ABATTAGE,1,8.0,F,Chêne commun,100,Non
35208,Orgères,35,,,,Haie,"Ronces,Châtaignier",Actif,< 15,0,2038,,"47.9853322097, -1.66640026267",Orgères,TAILLE,,5.5,C,Châtaignier,0,Non
35208,Orgères,35,,,,Arbre isolé,Alisier,Actif,> 30,0,2099,,"47.9853322097, -1.66640026267",Orgères,ELAGAGE,1,5.0,A,Alisier,100,Non
35208,Orgères,35,,,,Arbre isolé,Chêne commun,Actif,15 - 30,0,2099,,"47.9853322097, -1.66640026267",Orgères,ELAGAGE,1,5.0,C,Chêne commun,100,Non
35275,Saint-Gilles,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Érable,Châtaignier",Actif,< 15,0,2026,,"48.1520929859, -1.85374690386",Saint-Gilles,TAILLE,,8.5,B,Châtaignier,100,Non
35352,Vern-sur-Seiche,35,,,,Futaie,Cerisier,Actif,> 30,0,2025,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ECIMAGE,2,5.5,B,Cerisier,100,Non
35352,Vern-sur-Seiche,35,,,,Arbre isolé,Pommier,Neutre,15 - 30,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ABATTAGE,1,5.5,C,Pommier,100,Non
35024,Betton,35,,,,Futaie,"Aulne,Chêne rouge d'Amérique (USA),Frêne",Actif,15 - 30,0,2099,,"48.1812360423, -1.64589552684",Betton,ABATTAGE,11,10.5,B,Aulne,100,Non
35088,Corps-Nuds,35,,,,Haie,"Aubépine,Merisier,Saule (blanc, argenté, vivier, Osier blanc)",Neutre,15 - 30,0,,,"47.9823871404, -1.57026704551",Corps-Nuds,AUCUNE,15,10.9,F,"Saule (blanc, argenté, vivier, Osier blanc)",,Non
35210,Pacé,35,,,,Isolé Pied de pylône,,Actif,,20,2025,,"48.152548244, -1.77716643787",Pacé,DÉBROUSSAILLAGE,,0.0,,,100,Non
35150,Lécousse,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2030,,"48.3600018318, -1.22059471096",Lécousse,ELAGAGE,1,15.8,D,Chêne commun,100,Non
35066,Chartres-de-Bretagne,35,,,,Isolé Pied de pylône,,Neutre,< 15,0,,,"48.0451561683, -1.70650297343",Chartres-de-Bretagne,AUCUNE,,-3.5,,,,Non
35352,Vern-sur-Seiche,35,,,,Haie,"Saule (blanc, argenté, vivier, Osier blanc),Bouleau,Frêne",Neutre,< 15,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,AUCUNE,,9.5,C,Frêne,,Non
35275,Saint-Gilles,35,,,,Haie,Laurier,Neutre,< 15,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,AUCUNE,,10.0,B,Laurier,0,Non
35051,Cesson-Sévigné,35,,,,Haie,"Laurier,Lilas",Actif,< 15,0,2028,,"48.1202268032, -1.59714447272",Cesson-Sévigné,TAILLE,,9.0,A,Laurier,100,Non
35278,Saint-Grégoire,35,,,,Haie,Laurier,Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,15.8,A,Laurier,0,Non
35047,Bruz,35,,,,Arbre isolé,Érable,Actif,> 30,0,2099,,"48.0261755313, -1.74817480915",Bruz,ABATTAGE,1,4.5,D,Érable,100,Non
35051,Cesson-Sévigné,35,,,,Arbre isolé,Cyprès,Fantôme,15 - 30,0,,,"48.1202268032, -1.59714447272",Cesson-Sévigné,AUCUNE,1,11.5,B,Cyprès,,Non
35051,Cesson-Sévigné,35,,,,Futaie,"Bouleau,Poirier",Actif,15 - 30,0,2027,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ECIMAGE,2,10.5,C,Bouleau,100,Non
